,星期,時間,方向,里程,車速,交通量
150,2,1,1,242.5,115,38
151,2,1,1,247.2,108,33
152,2,1,1,251.4,111,25
153,2,1,1,260.3,111,25
154,2,1,1,267.4,108,32
155,2,1,1,271.4,108,31
156,2,1,1,282.7,106,24
157,2,1,1,286.6,111,25
158,2,1,1,293.0,93,38
159,2,1,1,301.9,104,34
160,2,1,1,308.3,111,35
161,2,1,1,312.6,108,28
162,2,1,1,318.5,108,41
163,2,1,1,322.7,111,30
164,2,1,1,325.2,108,24
165,2,1,1,328.6,104,28
166,2,1,1,336.6,111,30
167,2,1,1,339.8,104,41
168,2,1,1,346.0,104,44
169,2,1,1,353.5,100,41
170,2,1,1,356.1,102,36
171,2,1,1,359.0,104,36
172,2,1,1,364.0,99,34
173,2,1,1,367.6,97,34
174,2,1,1,368.6,93,1
175,2,2,0,1.7,93,25
176,2,2,0,2.9,90,31
177,2,2,0,6.1,93,42
178,2,2,0,9.9,97,56
179,2,2,0,14.7,97,32
180,2,2,0,15.3,0,0
181,2,2,0,17.4,109,24
182,2,2,0,20.0,97,19
183,2,2,0,20.8,97,22
184,2,2,0,21.3,0,0
185,2,2,0,23.3,90,29
186,2,2,0,25.6,100,50
187,2,2,0,27.1,93,21
188,2,2,0,29.3,100,52
189,2,2,0,33.3,100,16
190,2,2,0,34.0,100,64
191,2,2,0,34.0,102,10
192,2,2,0,37.6,97,68
193,2,2,0,41.3,100,40
194,2,2,0,44.7,97,44
195,2,2,0,44.7,97,13
196,2,2,0,46.7,97,50
197,2,2,0,49.2,100,50
198,2,2,0,51.1,104,42
199,2,2,0,53.2,97,45
200,2,2,0,55.7,100,63
201,2,2,0,55.7,0,9
202,2,2,0,57.9,100,23
203,2,2,0,58.4,97,44
204,2,2,0,60.8,100,4
205,2,2,0,60.8,104,9
206,2,2,0,63.3,104,41
207,2,2,0,63.3,97,9
208,2,2,0,66.4,104,29
209,2,2,0,68.1,100,29
210,2,2,0,69.9,97,15
211,2,2,0,75.0,108,21
212,2,2,0,75.0,104,11
213,2,2,0,88.0,100,41
214,2,2,0,92.8,99,28
215,2,2,0,95.6,104,28
216,2,2,0,97.9,104,30
217,2,2,0,104.5,104,31
218,2,2,0,112.3,104,28
219,2,2,0,129.2,104,36
220,2,2,0,138.9,108,32
221,2,2,0,146.5,104,26
222,2,2,0,157.2,100,37
223,2,2,0,162.1,111,35
224,2,2,0,166.4,111,25
225,2,2,0,169.9,111,37
226,2,2,0,177.4,111,42
227,2,2,0,180.2,113,30
228,2,2,0,183.9,111,26
229,2,2,0,190.6,108,22
230,2,2,0,196.0,108,38
231,2,2,0,201.1,108,43
232,2,2,0,208.9,108,29
233,2,2,0,215.6,111,33
234,2,2,0,224.9,115,31
235,2,2,0,232.2,104,31
236,2,2,0,239.4,108,28
237,2,2,0,242.5,115,21
238,2,2,0,247.2,115,19
239,2,2,0,251.4,108,28
240,2,2,0,260.3,111,24
241,2,2,0,267.4,108,17
242,2,2,0,271.4,108,15
243,2,2,0,282.7,109,20
244,2,2,0,286.6,108,24
245,2,2,0,293.0,111,18
246,2,2,0,301.9,108,26
247,2,2,0,308.3,104,24
248,2,2,0,312.6,108,38
249,2,2,0,318.5,104,43
250,2,2,0,322.7,106,30
251,2,2,0,325.2,106,32
252,2,2,0,328.6,111,19
253,2,2,0,336.6,111,28
254,2,2,0,339.8,111,33
255,2,2,0,346.0,108,38
256,2,2,0,353.5,108,57
257,2,2,0,355.9,106,32
258,2,2,0,359.0,104,30
259,2,2,0,364.0,104,44
260,2,2,0,367.6,90,50
261,2,2,0,369.6,97,39
262,2,2,0,373.6,97,10
263,2,2,1,0.5,97,16
264,2,2,1,1.7,99,20
265,2,2,1,2.9,97,22
266,2,2,1,6.1,97,33
267,2,2,1,9.9,102,12
268,2,2,1,9.9,111,9
269,2,2,1,14.7,0,0
270,2,2,1,15.3,0,0
271,2,2,1,16.3,95,4
272,2,2,1,18.2,95,32
273,2,2,1,20.6,97,24
274,2,2,1,24.8,100,60
275,2,2,1,26.4,100,54
276,2,2,1,29.3,100,55
277,2,2,1,30.5,104,16
278,2,2,1,30.5,100,4
279,2,2,1,33.4,100,18
280,2,2,1,33.9,97,87
281,2,2,1,33.9,97,37
282,2,2,1,37.6,97,54
283,2,2,1,41.3,100,52
284,2,2,1,44.7,97,22
285,2,2,1,46.7,104,44
286,2,2,1,49.2,100,53
287,2,2,1,51.1,100,44
288,2,2,1,53.2,7,5
289,2,2,1,53.2,97,65
290,2,2,1,55.7,97,41
291,2,2,1,57.8,97,33
292,2,2,1,57.8,97,6
293,2,2,1,57.9,97,17
294,2,2,1,57.9,97,24
295,2,2,1,61.0,99,26
296,2,2,1,63.3,100,47
297,2,2,1,66.4,104,40
298,2,2,1,68.1,97,22
299,2,2,1,69.9,104,24
300,2,2,1,75.0,104,42
301,2,2,1,88.0,104,36
302,2,2,1,92.8,104,37
303,2,2,1,95.0,104,37
304,2,2,1,98.0,104,40
305,2,2,1,104.5,104,35
306,2,2,1,112.3,104,24
307,2,2,1,129.2,104,36
308,2,2,1,138.9,104,37
309,2,2,1,146.5,104,42
310,2,2,1,157.2,108,33
311,2,2,1,162.1,108,31
312,2,2,1,166.4,108,38
313,2,2,1,169.9,108,37
314,2,2,1,177.4,115,27
315,2,2,1,180.2,109,30
316,2,2,1,183.9,108,34
317,2,2,1,190.6,108,35
318,2,2,1,196.0,108,36
319,2,2,1,201.1,108,30
320,2,2,1,208.9,111,24
321,2,2,1,215.6,108,21
322,2,2,1,224.9,106,26
323,2,2,1,232.2,111,29
324,2,2,1,239.4,115,29
325,2,2,1,242.5,115,22
326,2,2,1,247.2,108,25
327,2,2,1,251.4,111,26
328,2,2,1,260.3,111,17
329,2,2,1,267.4,108,29
330,2,2,1,271.4,108,28
331,2,2,1,282.7,108,38
332,2,2,1,286.6,108,23
333,2,2,1,293.0,100,28
334,2,2,1,301.9,104,42
335,2,2,1,308.3,104,35
336,2,2,1,312.6,108,31
337,2,2,1,318.5,108,36
338,2,2,1,322.7,111,41
339,2,2,1,325.2,108,34
340,2,2,1,328.6,108,29
341,2,2,1,336.6,118,36
342,2,2,1,339.8,108,38
343,2,2,1,346.0,100,37
344,2,2,1,353.5,104,51
345,2,2,1,356.1,104,50
346,2,2,1,359.0,104,48
347,2,2,1,364.0,104,27
348,2,2,1,367.6,100,29
349,2,2,1,368.6,86,1
350,2,3,0,1.7,97,30
351,2,3,0,2.9,93,39
352,2,3,0,6.1,93,46
353,2,3,0,9.9,93,55
354,2,3,0,14.7,97,29
355,2,3,0,15.3,0,0
356,2,3,0,17.4,108,8
357,2,3,0,20.0,104,18
358,2,3,0,20.8,104,25
359,2,3,0,21.3,0,0
360,2,3,0,23.3,90,35
361,2,3,0,25.6,93,57
362,2,3,0,27.1,104,27
363,2,3,0,29.3,100,47
364,2,3,0,33.3,99,8
365,2,3,0,34.0,100,47
366,2,3,0,34.0,100,16
367,2,3,0,37.6,97,85
368,2,3,0,41.3,100,58
369,2,3,0,44.7,97,43
370,2,3,0,44.7,100,21
371,2,3,0,46.7,99,48
372,2,3,0,49.2,104,48
373,2,3,0,51.1,108,56
374,2,3,0,53.2,100,42
375,2,3,0,55.7,104,52
376,2,3,0,55.7,0,2
377,2,3,0,57.9,104,23
378,2,3,0,58.4,100,31
379,2,3,0,60.8,90,5
380,2,3,0,60.8,100,21
381,2,3,0,63.3,100,18
382,2,3,0,63.3,90,7
383,2,3,0,66.4,100,42
384,2,3,0,68.1,100,52
385,2,3,0,69.9,100,36
386,2,3,0,75.0,108,43
387,2,3,0,75.0,100,27
388,2,3,0,88.0,95,38
389,2,3,0,92.8,100,41
390,2,3,0,95.6,104,27
391,2,3,0,97.9,104,27
392,2,3,0,104.5,100,28
393,2,3,0,112.3,104,31
394,2,3,0,129.2,104,28
395,2,3,0,138.9,104,21
396,2,3,0,146.5,100,33
397,2,3,0,157.2,104,31
398,2,3,0,162.1,108,33
399,2,3,0,166.4,108,31
400,2,3,0,169.9,111,37
401,2,3,0,177.4,113,28
402,2,3,0,180.2,104,18
403,2,3,0,183.9,108,28
404,2,3,0,190.6,108,38
405,2,3,0,196.0,108,27
406,2,3,0,201.1,108,36
407,2,3,0,208.9,111,33
408,2,3,0,215.6,115,42
409,2,3,0,224.9,108,31
410,2,3,0,232.2,108,28
411,2,3,0,239.4,106,20
412,2,3,0,242.5,111,34
413,2,3,0,247.2,111,23
414,2,3,0,251.4,111,24
415,2,3,0,260.3,111,26
416,2,3,0,267.4,106,12
417,2,3,0,271.4,111,27
418,2,3,0,282.7,111,22
419,2,3,0,286.6,111,25
420,2,3,0,293.0,108,19
421,2,3,0,301.9,108,23
422,2,3,0,308.3,113,36
423,2,3,0,312.6,109,32
424,2,3,0,318.5,108,28
425,2,3,0,322.7,108,30
426,2,3,0,325.2,108,23
427,2,3,0,328.6,111,23
428,2,3,0,336.6,108,31
429,2,3,0,339.8,111,56
430,2,3,0,346.0,108,57
431,2,3,0,353.5,108,31
432,2,3,0,355.9,106,42
433,2,3,0,359.0,104,41
434,2,3,0,364.0,104,41
435,2,3,0,367.6,97,35
436,2,3,0,369.6,100,47
437,2,3,0,373.6,91,8
438,2,3,1,0.5,90,7
439,2,3,1,1.7,91,12
440,2,3,1,2.9,100,18
441,2,3,1,6.1,100,32
442,2,3,1,9.9,97,17
443,2,3,1,9.9,108,10
444,2,3,1,14.7,0,0
445,2,3,1,15.3,0,0
446,2,3,1,16.3,100,17
447,2,3,1,18.2,100,28
448,2,3,1,20.6,97,23
449,2,3,1,24.8,100,65
450,2,3,1,26.4,100,58
451,2,3,1,29.3,100,53
452,2,3,1,30.5,104,17
453,2,3,1,30.5,97,15
454,2,3,1,33.4,97,11
455,2,3,1,33.9,100,82
456,2,3,1,33.9,95,22
457,2,3,1,37.6,100,56
458,2,3,1,41.3,97,50
459,2,3,1,44.7,97,29
460,2,3,1,46.7,97,50
461,2,3,1,49.2,97,50
462,2,3,1,51.1,95,40
463,2,3,1,53.2,10,4
464,2,3,1,53.2,97,56
465,2,3,1,55.7,99,28
466,2,3,1,57.8,100,34
467,2,3,1,57.8,97,6
468,2,3,1,57.9,97,14
469,2,3,1,57.9,99,16
470,2,3,1,61.0,102,32
471,2,3,1,63.3,97,43
472,2,3,1,66.4,104,50
473,2,3,1,68.1,93,31
474,2,3,1,69.9,108,27
475,2,3,1,75.0,104,54
476,2,3,1,88.0,104,53
477,2,3,1,92.8,104,37
478,2,3,1,95.0,104,31
479,2,3,1,98.0,102,32
480,2,3,1,104.5,104,31
481,2,3,1,112.3,104,38
482,2,3,1,129.2,104,24
483,2,3,1,138.9,100,40
484,2,3,1,146.5,104,34
485,2,3,1,157.2,108,37
486,2,3,1,162.1,108,29
487,2,3,1,166.4,108,32
488,2,3,1,169.9,108,34
489,2,3,1,177.4,111,27
490,2,3,1,180.2,108,31
491,2,3,1,183.9,111,31
492,2,3,1,190.6,108,33
493,2,3,1,196.0,108,36
494,2,3,1,201.1,108,36
495,2,3,1,208.9,111,33
496,2,3,1,215.6,111,24
497,2,3,1,224.9,104,22
498,2,3,1,232.2,111,18
499,2,3,1,239.4,109,22
500,2,3,1,242.5,115,20
501,2,3,1,247.2,111,30
502,2,3,1,251.4,111,27
503,2,3,1,260.3,111,33
504,2,3,1,267.4,108,28
505,2,3,1,271.4,111,25
506,2,3,1,282.7,111,24
507,2,3,1,286.6,108,33
508,2,3,1,293.0,100,27
509,2,3,1,301.9,106,28
510,2,3,1,308.3,111,32
511,2,3,1,312.6,100,36
512,2,3,1,318.5,104,25
513,2,3,1,322.7,104,29
514,2,3,1,325.2,108,27
515,2,3,1,328.6,104,35
516,2,3,1,336.6,111,40
517,2,3,1,339.8,115,34
518,2,3,1,346.0,108,44
519,2,3,1,353.5,104,43
520,2,3,1,356.1,104,42
521,2,3,1,359.0,102,56
522,2,3,1,364.0,108,49
523,2,3,1,367.6,104,49
524,2,3,1,368.6,0,0
525,2,4,0,1.7,90,27
526,2,4,0,2.9,90,34
527,2,4,0,6.1,97,32
528,2,4,0,9.9,97,48
529,2,4,0,14.7,97,22
530,2,4,0,15.3,0,0
531,2,4,0,17.4,118,16
532,2,4,0,20.0,93,9
533,2,4,0,20.8,100,21
534,2,4,0,21.3,0,0
535,2,4,0,23.3,90,31
536,2,4,0,25.6,93,54
537,2,4,0,27.1,100,31
538,2,4,0,29.3,97,65
539,2,4,0,33.3,104,23
540,2,4,0,34.0,100,70
541,2,4,0,34.0,111,15
542,2,4,0,37.6,97,74
543,2,4,0,41.3,100,46
544,2,4,0,44.7,100,34
545,2,4,0,44.7,100,28
546,2,4,0,46.7,100,48
547,2,4,0,49.2,100,34
548,2,4,0,51.1,108,34
549,2,4,0,53.2,100,29
550,2,4,0,55.7,104,46
551,2,4,0,55.7,0,5
552,2,4,0,57.9,104,21
553,2,4,0,58.4,104,46
554,2,4,0,60.8,104,9
555,2,4,0,60.8,97,9
556,2,4,0,63.3,100,39
557,2,4,0,63.3,97,7
558,2,4,0,66.4,100,35
559,2,4,0,68.1,102,34
560,2,4,0,69.9,95,24
561,2,4,0,75.0,100,27
562,2,4,0,75.0,104,12
563,2,4,0,88.0,100,40
564,2,4,0,92.8,106,46
565,2,4,0,95.6,108,28
566,2,4,0,97.9,108,29
567,2,4,0,104.5,104,24
568,2,4,0,112.3,104,24
569,2,4,0,129.2,102,32
570,2,4,0,138.9,104,30
571,2,4,0,146.5,104,37
572,2,4,0,157.2,104,31
573,2,4,0,162.1,111,34
574,2,4,0,166.4,111,27
575,2,4,0,169.9,109,28
576,2,4,0,177.4,104,29
577,2,4,0,180.2,102,20
578,2,4,0,183.9,108,26
579,2,4,0,190.6,104,26
580,2,4,0,196.0,104,31
581,2,4,0,201.1,115,35
582,2,4,0,208.9,111,46
583,2,4,0,215.6,111,28
584,2,4,0,224.9,111,31
585,2,4,0,232.2,109,26
586,2,4,0,239.4,104,34
587,2,4,0,242.5,111,36
588,2,4,0,247.2,111,25
589,2,4,0,251.4,104,19
590,2,4,0,260.3,113,12
591,2,4,0,267.4,111,26
592,2,4,0,271.4,111,30
593,2,4,0,282.7,115,21
594,2,4,0,286.6,111,22
595,2,4,0,293.0,109,32
596,2,4,0,301.9,111,41
597,2,4,0,308.3,108,29
598,2,4,0,312.6,108,30
599,2,4,0,318.5,108,31
600,2,4,0,322.7,108,32
601,2,4,0,325.2,104,35
602,2,4,0,328.6,108,36
603,2,4,0,336.6,108,46
604,2,4,0,339.8,111,37
605,2,4,0,346.0,109,34
606,2,4,0,353.5,104,40
607,2,4,0,355.9,108,40
608,2,4,0,359.0,104,38
609,2,4,0,364.0,104,39
610,2,4,0,367.6,90,44
611,2,4,0,369.6,100,27
612,2,4,0,373.6,97,5
613,2,4,1,0.5,95,12
614,2,4,1,1.7,93,17
615,2,4,1,2.9,90,13
616,2,4,1,6.1,97,17
617,2,4,1,9.9,100,12
618,2,4,1,9.9,111,6
619,2,4,1,14.7,0,0
620,2,4,1,15.3,0,0
621,2,4,1,16.3,104,7
622,2,4,1,18.2,95,30
623,2,4,1,20.6,100,33
624,2,4,1,24.8,100,74
625,2,4,1,26.4,100,59
626,2,4,1,29.3,99,50
627,2,4,1,30.5,108,16
628,2,4,1,30.5,99,6
629,2,4,1,33.4,97,11
630,2,4,1,33.9,97,95
631,2,4,1,33.9,97,26
632,2,4,1,37.6,97,41
633,2,4,1,41.3,100,54
634,2,4,1,44.7,100,25
635,2,4,1,46.7,104,49
636,2,4,1,49.2,100,48
637,2,4,1,51.1,100,57
638,2,4,1,53.2,7,3
639,2,4,1,53.2,97,97
640,2,4,1,55.7,93,42
641,2,4,1,57.8,97,22
642,2,4,1,57.8,93,6
643,2,4,1,57.9,95,14
644,2,4,1,57.9,97,26
645,2,4,1,61.0,100,18
646,2,4,1,63.3,100,28
647,2,4,1,66.4,104,34
648,2,4,1,68.1,100,21
649,2,4,1,69.9,106,28
650,2,4,1,75.0,100,42
651,2,4,1,88.0,104,53
652,2,4,1,92.8,100,38
653,2,4,1,95.0,104,45
654,2,4,1,98.0,104,32
655,2,4,1,104.5,108,32
656,2,4,1,112.3,104,28
657,2,4,1,129.2,104,33
658,2,4,1,138.9,104,17
659,2,4,1,146.5,100,36
660,2,4,1,157.2,104,37
661,2,4,1,162.1,108,32
662,2,4,1,166.4,108,41
663,2,4,1,169.9,111,22
664,2,4,1,177.4,115,15
665,2,4,1,180.2,108,30
666,2,4,1,183.9,104,27
667,2,4,1,190.6,111,35
668,2,4,1,196.0,111,43
669,2,4,1,201.1,111,39
670,2,4,1,208.9,108,41
671,2,4,1,215.6,111,26
672,2,4,1,224.9,111,27
673,2,4,1,232.2,111,26
674,2,4,1,239.4,111,14
675,2,4,1,242.5,115,16
676,2,4,1,247.2,104,17
677,2,4,1,251.4,111,29
678,2,4,1,260.3,108,22
679,2,4,1,267.4,111,31
680,2,4,1,271.4,109,22
681,2,4,1,282.7,108,25
682,2,4,1,286.6,108,28
683,2,4,1,293.0,100,36
684,2,4,1,301.9,108,30
685,2,4,1,308.3,108,38
686,2,4,1,312.6,100,30
687,2,4,1,318.5,108,32
688,2,4,1,322.7,108,34
689,2,4,1,325.2,106,26
690,2,4,1,328.6,102,28
691,2,4,1,336.6,115,39
692,2,4,1,339.8,108,44
693,2,4,1,346.0,108,34
694,2,4,1,353.5,108,41
695,2,4,1,356.1,109,46
696,2,4,1,359.0,104,44
697,2,4,1,364.0,104,42
698,2,4,1,367.6,100,41
699,2,4,1,368.6,0,0
700,2,5,0,1.7,93,16
701,2,5,0,2.9,91,26
702,2,5,0,6.1,93,27
703,2,5,0,9.9,97,43
704,2,5,0,14.7,100,27
705,2,5,0,15.3,0,0
706,2,5,0,17.4,115,16
707,2,5,0,20.0,100,23
708,2,5,0,20.8,102,36
709,2,5,0,21.3,0,0
710,2,5,0,23.3,90,36
711,2,5,0,25.6,90,75
712,2,5,0,27.1,104,37
713,2,5,0,29.3,97,57
714,2,5,0,33.3,104,28
715,2,5,0,34.0,97,42
716,2,5,0,34.0,108,14
717,2,5,0,37.6,97,74
718,2,5,0,41.3,104,39
719,2,5,0,44.7,97,49
720,2,5,0,44.7,100,16
721,2,5,0,46.7,97,38
722,2,5,0,49.2,100,57
723,2,5,0,51.1,104,58
724,2,5,0,53.2,100,45
725,2,5,0,55.7,100,77
726,2,5,0,55.7,0,6
727,2,5,0,57.9,100,19
728,2,5,0,58.4,100,38
729,2,5,0,60.8,104,5
730,2,5,0,60.8,106,10
731,2,5,0,63.3,100,26
732,2,5,0,63.3,104,5
733,2,5,0,66.4,100,25
734,2,5,0,68.1,100,38
735,2,5,0,69.9,99,30
736,2,5,0,75.0,104,29
737,2,5,0,75.0,100,17
738,2,5,0,88.0,100,38
739,2,5,0,92.8,108,31
740,2,5,0,95.6,104,29
741,2,5,0,97.9,100,30
742,2,5,0,104.5,100,30
743,2,5,0,112.3,100,27
744,2,5,0,129.2,104,23
745,2,5,0,138.9,104,32
746,2,5,0,146.5,106,32
747,2,5,0,157.2,104,31
748,2,5,0,162.1,106,20
749,2,5,0,166.4,104,22
750,2,5,0,169.9,104,39
751,2,5,0,177.4,104,36
752,2,5,0,180.2,108,22
753,2,5,0,183.9,99,22
754,2,5,0,190.6,104,36
755,2,5,0,196.0,115,43
756,2,5,0,201.1,108,35
757,2,5,0,208.9,108,34
758,2,5,0,215.6,111,27
759,2,5,0,224.9,115,26
760,2,5,0,232.2,108,39
761,2,5,0,239.4,104,39
762,2,5,0,242.5,115,40
763,2,5,0,247.2,113,12
764,2,5,0,251.4,111,25
765,2,5,0,260.3,111,26
766,2,5,0,267.4,111,15
767,2,5,0,271.4,111,17
768,2,5,0,282.7,108,21
769,2,5,0,286.6,111,33
770,2,5,0,293.0,115,29
771,2,5,0,301.9,108,21
772,2,5,0,308.3,111,27
773,2,5,0,312.6,115,29
774,2,5,0,318.5,109,28
775,2,5,0,322.7,108,42
776,2,5,0,325.2,104,41
777,2,5,0,328.6,106,26
778,2,5,0,336.6,108,29
779,2,5,0,339.8,109,46
780,2,5,0,346.0,111,45
781,2,5,0,353.5,108,29
782,2,5,0,355.9,106,36
783,2,5,0,359.0,100,38
784,2,5,0,364.0,104,42
785,2,5,0,367.6,100,43
786,2,5,0,369.6,97,47
787,2,5,0,373.6,86,3
788,2,5,1,0.5,86,18
789,2,5,1,1.7,90,20
790,2,5,1,2.9,93,21
791,2,5,1,6.1,93,24
792,2,5,1,9.9,93,5
793,2,5,1,9.9,115,5
794,2,5,1,14.7,0,0
795,2,5,1,15.3,0,0
796,2,5,1,16.3,100,11
797,2,5,1,18.2,97,23
798,2,5,1,20.6,100,20
799,2,5,1,24.8,100,60
800,2,5,1,26.4,100,62
801,2,5,1,29.3,102,68
802,2,5,1,30.5,97,11
803,2,5,1,30.5,97,20
804,2,5,1,33.4,100,9
805,2,5,1,33.9,100,98
806,2,5,1,33.9,97,29
807,2,5,1,37.6,91,54
808,2,5,1,41.3,100,51
809,2,5,1,44.7,99,12
810,2,5,1,46.7,100,36
811,2,5,1,49.2,100,37
812,2,5,1,51.1,100,37
813,2,5,1,53.2,7,9
814,2,5,1,53.2,97,71
815,2,5,1,55.7,97,50
816,2,5,1,57.8,97,33
817,2,5,1,57.8,95,8
818,2,5,1,57.9,95,6
819,2,5,1,57.9,93,21
820,2,5,1,61.0,104,23
821,2,5,1,63.3,100,27
822,2,5,1,66.4,108,34
823,2,5,1,68.1,97,21
824,2,5,1,69.9,108,25
825,2,5,1,75.0,100,53
826,2,5,1,88.0,104,39
827,2,5,1,92.8,102,36
828,2,5,1,95.0,104,33
829,2,5,1,98.0,100,37
830,2,5,1,104.5,108,36
831,2,5,1,112.3,104,35
832,2,5,1,129.2,104,29
833,2,5,1,138.9,104,40
834,2,5,1,146.5,104,30
835,2,5,1,157.2,100,41
836,2,5,1,162.1,104,36
837,2,5,1,166.4,108,35
838,2,5,1,169.9,108,30
839,2,5,1,177.4,111,21
840,2,5,1,180.2,104,28
841,2,5,1,183.9,108,23
842,2,5,1,190.6,108,28
843,2,5,1,196.0,111,28
844,2,5,1,201.1,111,43
845,2,5,1,208.9,111,32
846,2,5,1,215.6,108,30
847,2,5,1,224.9,108,21
848,2,5,1,232.2,111,27
849,2,5,1,239.4,115,20
850,2,5,1,242.5,111,18
851,2,5,1,247.2,108,14
852,2,5,1,251.4,108,19
853,2,5,1,260.3,111,15
854,2,5,1,267.4,111,25
855,2,5,1,271.4,111,30
856,2,5,1,282.7,111,36
857,2,5,1,286.6,111,20
858,2,5,1,293.0,99,32
859,2,5,1,301.9,108,32
860,2,5,1,308.3,111,36
861,2,5,1,312.6,104,36
862,2,5,1,318.5,104,40
863,2,5,1,322.7,104,39
864,2,5,1,325.2,104,26
865,2,5,1,328.6,108,28
866,2,5,1,336.6,111,38
867,2,5,1,339.8,111,32
868,2,5,1,346.0,104,49
869,2,5,1,353.5,104,53
870,2,5,1,356.1,104,46
871,2,5,1,359.0,104,48
