,星期,時間,方向,里程,車速,交通量
249,2,2,0,318.5,108,31
250,2,2,0,322.7,108,30
251,2,2,0,325.2,108,28
252,2,2,0,328.6,108,25
253,2,2,0,336.6,108,27
254,2,2,0,339.8,104,31
255,2,2,0,346.0,108,33
256,2,2,0,352.5,104,51
257,2,2,0,355.9,108,36
258,2,2,0,359.0,111,25
259,2,2,0,364.0,113,34
260,2,2,0,367.6,104,34
261,2,2,0,369.6,97,24
262,2,2,0,373.6,90,6
263,2,2,1,0.5,90,18
264,2,2,1,1.7,90,21
265,2,2,1,2.9,97,25
266,2,2,1,6.1,97,31
267,2,2,1,9.9,97,14
268,2,2,1,9.9,115,9
269,2,2,1,14.7,104,22
270,2,2,1,15.5,100,23
271,2,2,1,16.3,104,13
272,2,2,1,18.2,97,27
273,2,2,1,20.6,97,24
274,2,2,1,24.8,100,60
275,2,2,1,26.4,100,53
276,2,2,1,29.3,100,46
277,2,2,1,30.5,104,14
278,2,2,1,30.5,102,10
279,2,2,1,33.4,99,16
280,2,2,1,33.9,100,99
281,2,2,1,33.9,100,28
282,2,2,1,37.6,97,62
283,2,2,1,41.3,100,64
284,2,2,1,44.7,108,24
285,2,2,1,46.7,104,49
286,2,2,1,49.2,100,45
287,2,2,1,51.1,97,46
288,2,2,1,53.2,5,6
289,2,2,1,53.2,97,61
290,2,2,1,55.7,93,40
291,2,2,1,57.8,100,22
292,2,2,1,57.8,99,14
293,2,2,1,57.9,97,9
294,2,2,1,57.9,104,18
295,2,2,1,61.0,100,25
296,2,2,1,63.3,97,27
297,2,2,1,66.4,100,31
298,2,2,1,68.1,100,16
299,2,2,1,69.9,104,25
300,2,2,1,75.0,100,41
301,2,2,1,88.0,104,33
302,2,2,1,92.8,104,29
303,2,2,1,95.0,108,33
304,2,2,1,98.0,104,29
305,2,2,1,104.5,100,32
306,2,2,1,112.3,100,31
307,2,2,1,129.2,104,34
308,2,2,1,138.9,104,42
309,2,2,1,146.5,104,49
310,2,2,1,157.2,108,33
311,2,2,1,162.1,111,30
312,2,2,1,166.4,111,37
313,2,2,1,169.9,108,30
314,2,2,1,177.4,111,19
315,2,2,1,180.2,111,35
316,2,2,1,183.9,108,28
317,2,2,1,190.6,108,36
318,2,2,1,196.0,111,39
319,2,2,1,201.1,108,34
320,2,2,1,208.9,111,22
321,2,2,1,215.6,113,22
322,2,2,1,224.9,111,18
323,2,2,1,232.2,104,23
324,2,2,1,239.4,111,29
325,2,2,1,242.5,115,29
326,2,2,1,247.2,108,21
327,2,2,1,251.4,111,33
328,2,2,1,260.3,111,33
329,2,2,1,267.4,108,22
330,2,2,1,271.4,108,21
331,2,2,1,282.7,111,28
332,2,2,1,286.6,108,25
333,2,2,1,293.0,108,40
334,2,2,1,301.9,100,25
335,2,2,1,308.3,111,23
336,2,2,1,312.6,108,28
337,2,2,1,318.5,111,26
338,2,2,1,322.7,115,28
339,2,2,1,325.2,108,20
340,2,2,1,328.6,111,21
341,2,2,1,336.6,115,28
342,2,2,1,339.8,109,38
343,2,2,1,346.0,108,40
344,2,2,1,352.5,97,29
345,2,2,1,356.1,91,26
346,2,2,1,359.0,100,41
347,2,2,1,364.0,118,34
348,2,2,1,367.6,115,40
349,2,2,1,368.6,0,0
350,2,3,0,1.7,97,19
351,2,3,0,2.9,93,31
352,2,3,0,6.1,97,31
353,2,3,0,9.9,97,51
354,2,3,0,14.7,97,15
355,2,3,0,15.5,97,48
356,2,3,0,17.4,109,18
357,2,3,0,20.0,100,15
358,2,3,0,20.8,100,29
359,2,3,0,21.3,97,33
360,2,3,0,23.3,93,27
361,2,3,0,25.6,93,55
362,2,3,0,27.1,104,32
363,2,3,0,29.3,99,48
364,2,3,0,33.3,104,14
365,2,3,0,34.0,100,43
366,2,3,0,34.0,100,19
367,2,3,0,37.6,97,71
368,2,3,0,41.3,100,42
369,2,3,0,44.7,104,28
370,2,3,0,44.7,97,10
371,2,3,0,46.7,100,43
372,2,3,0,49.2,104,36
373,2,3,0,51.1,104,45
374,2,3,0,53.2,97,41
375,2,3,0,55.7,100,73
376,2,3,0,55.7,0,3
377,2,3,0,57.9,100,19
378,2,3,0,58.4,100,45
379,2,3,0,60.8,104,8
380,2,3,0,60.8,104,12
381,2,3,0,63.3,104,26
382,2,3,0,63.3,100,6
383,2,3,0,66.4,97,25
384,2,3,0,68.1,100,37
385,2,3,0,69.9,100,22
386,2,3,0,75.0,111,23
387,2,3,0,75.0,104,16
388,2,3,0,88.0,100,41
389,2,3,0,92.8,100,43
390,2,3,0,95.6,104,37
391,2,3,0,97.9,111,33
392,2,3,0,104.5,106,28
393,2,3,0,112.3,104,27
394,2,3,0,129.2,106,30
395,2,3,0,138.9,108,43
396,2,3,0,146.5,100,27
397,2,3,0,157.2,104,37
398,2,3,0,162.1,108,16
399,2,3,0,166.4,108,27
400,2,3,0,169.9,108,41
401,2,3,0,177.4,111,33
402,2,3,0,180.2,102,20
403,2,3,0,183.9,104,21
404,2,3,0,190.6,108,23
405,2,3,0,196.0,111,30
406,2,3,0,201.1,115,23
407,2,3,0,208.9,115,21
408,2,3,0,215.6,111,31
409,2,3,0,224.9,108,27
410,2,3,0,232.2,106,22
411,2,3,0,239.4,108,23
412,2,3,0,242.5,106,14
413,2,3,0,247.2,115,11
414,2,3,0,251.4,108,18
415,2,3,0,260.3,109,24
416,2,3,0,267.4,111,13
417,2,3,0,271.4,104,15
418,2,3,0,282.7,108,16
419,2,3,0,286.6,109,20
420,2,3,0,293.0,104,22
421,2,3,0,301.9,108,25
422,2,3,0,308.3,108,19
423,2,3,0,312.6,111,31
424,2,3,0,318.5,111,29
425,2,3,0,322.7,108,26
426,2,3,0,325.2,104,28
427,2,3,0,328.6,104,20
428,2,3,0,336.6,104,27
429,2,3,0,339.8,111,52
430,2,3,0,346.0,108,52
431,2,3,0,352.5,108,34
432,2,3,0,355.9,100,29
433,2,3,0,359.0,100,35
434,2,3,0,364.0,104,33
435,2,3,0,367.6,100,32
436,2,3,0,369.6,100,35
437,2,3,0,373.6,88,4
438,2,3,1,0.5,86,28
439,2,3,1,1.7,93,34
440,2,3,1,2.9,93,37
441,2,3,1,6.1,93,29
442,2,3,1,9.9,97,15
443,2,3,1,9.9,108,4
444,2,3,1,14.7,104,25
445,2,3,1,15.5,102,24
446,2,3,1,16.3,104,11
447,2,3,1,18.2,100,25
448,2,3,1,20.6,100,31
449,2,3,1,24.8,100,46
450,2,3,1,26.4,100,50
451,2,3,1,29.3,100,55
452,2,3,1,30.5,99,24
453,2,3,1,30.5,100,15
454,2,3,1,33.4,102,12
455,2,3,1,33.9,100,80
456,2,3,1,33.9,100,19
457,2,3,1,37.6,100,41
458,2,3,1,41.3,104,56
459,2,3,1,44.7,104,29
460,2,3,1,46.7,104,34
461,2,3,1,49.2,104,42
462,2,3,1,51.1,97,46
463,2,3,1,53.2,3,6
464,2,3,1,53.2,97,69
465,2,3,1,55.7,93,44
466,2,3,1,57.8,100,27
467,2,3,1,57.8,95,10
468,2,3,1,57.9,93,9
469,2,3,1,57.9,100,21
470,2,3,1,61.0,100,19
471,2,3,1,63.3,100,31
472,2,3,1,66.4,104,35
473,2,3,1,68.1,97,21
474,2,3,1,69.9,102,22
475,2,3,1,75.0,100,35
476,2,3,1,88.0,104,43
477,2,3,1,92.8,104,28
478,2,3,1,95.0,100,27
479,2,3,1,98.0,104,27
480,2,3,1,104.5,108,32
481,2,3,1,112.3,104,34
482,2,3,1,129.2,104,29
483,2,3,1,138.9,104,43
484,2,3,1,146.5,104,38
485,2,3,1,157.2,104,44
486,2,3,1,162.1,111,30
487,2,3,1,166.4,111,38
488,2,3,1,169.9,108,33
489,2,3,1,177.4,108,20
490,2,3,1,180.2,108,27
491,2,3,1,183.9,104,35
492,2,3,1,190.6,108,35
493,2,3,1,196.0,111,31
494,2,3,1,201.1,108,32
495,2,3,1,208.9,111,36
496,2,3,1,215.6,109,22
497,2,3,1,224.9,111,13
498,2,3,1,232.2,115,19
499,2,3,1,239.4,111,20
500,2,3,1,242.5,108,19
501,2,3,1,247.2,108,30
502,2,3,1,251.4,111,20
503,2,3,1,260.3,104,19
504,2,3,1,267.4,111,24
505,2,3,1,271.4,108,16
506,2,3,1,282.7,108,18
507,2,3,1,286.6,111,22
508,2,3,1,293.0,104,28
509,2,3,1,301.9,93,34
510,2,3,1,308.3,113,28
511,2,3,1,312.6,109,28
512,2,3,1,318.5,108,28
513,2,3,1,322.7,108,31
514,2,3,1,325.2,111,22
515,2,3,1,328.6,111,29
516,2,3,1,336.6,113,38
517,2,3,1,339.8,111,31
518,2,3,1,346.0,108,43
519,2,3,1,352.5,100,46
520,2,3,1,356.1,86,39
521,2,3,1,359.0,100,44
522,2,3,1,364.0,109,46
523,2,3,1,367.6,111,42
524,2,3,1,368.6,88,2
525,2,4,0,1.7,93,23
526,2,4,0,2.9,93,26
527,2,4,0,6.1,97,39
528,2,4,0,9.9,97,43
529,2,4,0,14.7,90,29
530,2,4,0,15.5,95,50
531,2,4,0,17.4,106,16
532,2,4,0,20.0,97,18
533,2,4,0,20.8,104,24
534,2,4,0,21.3,97,33
535,2,4,0,23.3,90,18
536,2,4,0,25.6,93,45
537,2,4,0,27.1,104,27
538,2,4,0,29.3,100,31
539,2,4,0,33.3,97,11
540,2,4,0,34.0,97,45
541,2,4,0,34.0,108,11
542,2,4,0,37.6,100,64
543,2,4,0,41.3,104,34
544,2,4,0,44.7,97,25
545,2,4,0,44.7,95,14
546,2,4,0,46.7,100,35
547,2,4,0,49.2,104,48
548,2,4,0,51.1,104,34
549,2,4,0,53.2,97,35
550,2,4,0,55.7,100,54
551,2,4,0,55.7,0,7
552,2,4,0,57.9,104,11
553,2,4,0,58.4,97,35
554,2,4,0,60.8,104,8
555,2,4,0,60.8,104,11
556,2,4,0,63.3,104,27
557,2,4,0,63.3,100,6
558,2,4,0,66.4,100,27
559,2,4,0,68.1,100,18
560,2,4,0,69.9,100,19
561,2,4,0,75.0,106,30
562,2,4,0,75.0,106,20
563,2,4,0,88.0,104,42
564,2,4,0,92.8,100,46
565,2,4,0,95.6,106,22
566,2,4,0,97.9,108,22
567,2,4,0,104.5,104,21
568,2,4,0,112.3,106,30
569,2,4,0,129.2,106,24
570,2,4,0,138.9,104,19
571,2,4,0,146.5,108,35
572,2,4,0,157.2,104,20
573,2,4,0,162.1,111,30
574,2,4,0,166.4,115,23
575,2,4,0,169.9,111,37
576,2,4,0,177.4,104,37
577,2,4,0,180.2,111,23
578,2,4,0,183.9,109,26
579,2,4,0,190.6,108,25
580,2,4,0,196.0,111,23
581,2,4,0,201.1,111,26
582,2,4,0,208.9,108,34
583,2,4,0,215.6,108,35
584,2,4,0,224.9,111,22
585,2,4,0,232.2,108,17
586,2,4,0,239.4,104,19
587,2,4,0,242.5,111,23
588,2,4,0,247.2,111,18
589,2,4,0,251.4,109,22
590,2,4,0,260.3,113,16
591,2,4,0,267.4,104,14
592,2,4,0,271.4,111,19
593,2,4,0,282.7,109,18
594,2,4,0,286.6,104,20
595,2,4,0,293.0,108,17
596,2,4,0,301.9,108,17
597,2,4,0,308.3,115,31
598,2,4,0,312.6,111,27
599,2,4,0,318.5,104,27
600,2,4,0,322.7,104,25
601,2,4,0,325.2,104,32
602,2,4,0,328.6,108,35
603,2,4,0,336.6,108,43
604,2,4,0,339.8,115,36
605,2,4,0,346.0,109,36
606,2,4,0,352.5,104,34
607,2,4,0,355.9,100,25
608,2,4,0,359.0,97,26
609,2,4,0,364.0,104,44
610,2,4,0,367.6,102,40
611,2,4,0,369.6,97,44
612,2,4,0,373.6,97,6
613,2,4,1,0.5,91,16
614,2,4,1,1.7,97,17
615,2,4,1,2.9,100,35
616,2,4,1,6.1,97,47
617,2,4,1,9.9,97,21
618,2,4,1,9.9,111,11
619,2,4,1,14.7,100,37
620,2,4,1,15.5,100,27
621,2,4,1,16.3,100,12
622,2,4,1,18.2,97,22
623,2,4,1,20.6,104,24
624,2,4,1,24.8,100,61
625,2,4,1,26.4,104,65
626,2,4,1,29.3,99,48
627,2,4,1,30.5,102,22
628,2,4,1,30.5,104,13
629,2,4,1,33.4,100,13
630,2,4,1,33.9,97,97
631,2,4,1,33.9,100,20
632,2,4,1,37.6,97,56
633,2,4,1,41.3,100,42
634,2,4,1,44.7,100,18
635,2,4,1,46.7,100,41
636,2,4,1,49.2,100,38
637,2,4,1,51.1,100,47
638,2,4,1,53.2,7,8
639,2,4,1,53.2,97,67
640,2,4,1,55.7,97,41
641,2,4,1,57.8,99,28
642,2,4,1,57.8,91,10
643,2,4,1,57.9,100,9
644,2,4,1,57.9,104,15
645,2,4,1,61.0,100,27
646,2,4,1,63.3,97,37
647,2,4,1,66.4,100,42
648,2,4,1,68.1,93,23
649,2,4,1,69.9,104,23
650,2,4,1,75.0,100,40
651,2,4,1,88.0,100,37
652,2,4,1,92.8,97,27
653,2,4,1,95.0,100,24
654,2,4,1,98.0,100,32
655,2,4,1,104.5,104,25
656,2,4,1,112.3,104,36
657,2,4,1,129.2,104,34
658,2,4,1,138.9,104,28
659,2,4,1,146.5,108,39
660,2,4,1,157.2,111,43
661,2,4,1,162.1,108,32
662,2,4,1,166.4,108,39
663,2,4,1,169.9,111,33
664,2,4,1,177.4,115,25
665,2,4,1,180.2,109,32
666,2,4,1,183.9,104,35
667,2,4,1,190.6,108,33
668,2,4,1,196.0,109,30
669,2,4,1,201.1,111,30
670,2,4,1,208.9,111,26
671,2,4,1,215.6,111,31
672,2,4,1,224.9,104,25
673,2,4,1,232.2,113,14
674,2,4,1,239.4,113,12
675,2,4,1,242.5,115,15
676,2,4,1,247.2,108,22
677,2,4,1,251.4,108,32
678,2,4,1,260.3,111,16
679,2,4,1,267.4,108,21
680,2,4,1,271.4,108,26
681,2,4,1,282.7,115,27
682,2,4,1,286.6,111,18
683,2,4,1,293.0,111,21
684,2,4,1,301.9,97,29
685,2,4,1,308.3,108,37
686,2,4,1,312.6,104,28
687,2,4,1,318.5,111,33
688,2,4,1,322.7,111,28
689,2,4,1,325.2,108,24
690,2,4,1,328.6,108,27
691,2,4,1,336.6,115,33
692,2,4,1,339.8,108,35
693,2,4,1,346.0,106,36
694,2,4,1,352.5,100,43
695,2,4,1,356.1,90,39
696,2,4,1,359.0,108,54
697,2,4,1,364.0,108,45
698,2,4,1,367.6,108,41
699,2,4,1,368.6,0,0
700,2,5,0,1.7,93,21
701,2,5,0,2.9,93,33
702,2,5,0,6.1,97,38
703,2,5,0,9.9,97,59
704,2,5,0,14.7,86,35
705,2,5,0,15.5,90,44
706,2,5,0,17.4,108,7
707,2,5,0,20.0,97,18
708,2,5,0,20.8,104,20
709,2,5,0,21.3,93,30
710,2,5,0,23.3,93,31
711,2,5,0,25.6,97,61
712,2,5,0,27.1,100,25
713,2,5,0,29.3,100,59
714,2,5,0,33.3,97,15
715,2,5,0,34.0,100,44
716,2,5,0,34.0,100,15
717,2,5,0,37.6,97,70
718,2,5,0,41.3,104,44
719,2,5,0,44.7,97,21
720,2,5,0,44.7,93,16
721,2,5,0,46.7,99,44
722,2,5,0,49.2,104,29
723,2,5,0,51.1,108,35
724,2,5,0,53.2,99,34
725,2,5,0,55.7,100,36
726,2,5,0,55.7,0,4
727,2,5,0,57.9,104,16
728,2,5,0,58.4,97,29
729,2,5,0,60.8,104,6
730,2,5,0,60.8,104,14
731,2,5,0,63.3,100,22
732,2,5,0,63.3,0,0
733,2,5,0,66.4,104,24
734,2,5,0,68.1,100,40
735,2,5,0,69.9,100,27
736,2,5,0,75.0,108,29
737,2,5,0,75.0,104,20
738,2,5,0,88.0,100,48
739,2,5,0,92.8,108,31
740,2,5,0,95.6,109,26
741,2,5,0,97.9,104,27
742,2,5,0,104.5,100,23
743,2,5,0,112.3,108,24
744,2,5,0,129.2,104,38
745,2,5,0,138.9,104,32
746,2,5,0,146.5,108,16
747,2,5,0,157.2,109,28
748,2,5,0,162.1,108,28
749,2,5,0,166.4,108,26
750,2,5,0,169.9,109,36
751,2,5,0,177.4,108,32
752,2,5,0,180.2,108,28
753,2,5,0,183.9,109,20
754,2,5,0,190.6,104,28
755,2,5,0,196.0,109,32
756,2,5,0,201.1,104,29
757,2,5,0,208.9,108,30
758,2,5,0,215.6,111,26
759,2,5,0,224.9,115,17
760,2,5,0,232.2,100,22
761,2,5,0,239.4,108,21
762,2,5,0,242.5,111,13
763,2,5,0,247.2,111,14
764,2,5,0,251.4,111,17
765,2,5,0,260.3,111,19
766,2,5,0,267.4,108,16
767,2,5,0,271.4,104,14
768,2,5,0,282.7,108,20
769,2,5,0,286.6,108,18
770,2,5,0,293.0,111,19
771,2,5,0,301.9,111,27
772,2,5,0,308.3,108,24
773,2,5,0,312.6,104,19
774,2,5,0,318.5,104,25
775,2,5,0,322.7,108,34
776,2,5,0,325.2,108,26
777,2,5,0,328.6,111,19
778,2,5,0,336.6,109,16
779,2,5,0,339.8,111,30
780,2,5,0,346.0,108,28
781,2,5,0,352.5,104,25
782,2,5,0,355.9,104,28
783,2,5,0,359.0,100,29
784,2,5,0,364.0,100,41
785,2,5,0,367.6,106,36
786,2,5,0,369.6,100,35
787,2,5,0,373.6,99,4
788,2,5,1,0.5,90,15
789,2,5,1,1.7,93,19
790,2,5,1,2.9,97,22
791,2,5,1,6.1,100,19
792,2,5,1,9.9,93,20
793,2,5,1,9.9,111,5
794,2,5,1,14.7,104,29
795,2,5,1,15.5,97,23
796,2,5,1,16.3,97,13
797,2,5,1,18.2,97,32
798,2,5,1,20.6,100,25
799,2,5,1,24.8,100,57
800,2,5,1,26.4,100,48
801,2,5,1,29.3,100,46
802,2,5,1,30.5,104,6
803,2,5,1,30.5,104,13
804,2,5,1,33.4,100,10
805,2,5,1,33.9,97,66
806,2,5,1,33.9,97,27
807,2,5,1,37.6,97,54
808,2,5,1,41.3,97,67
809,2,5,1,44.7,104,16
810,2,5,1,46.7,100,46
811,2,5,1,49.2,104,42
812,2,5,1,51.1,100,36
813,2,5,1,53.2,7,2
814,2,5,1,53.2,97,55
815,2,5,1,55.7,99,38
816,2,5,1,57.8,100,37
817,2,5,1,57.8,97,6
818,2,5,1,57.9,100,11
819,2,5,1,57.9,100,13
820,2,5,1,61.0,104,29
821,2,5,1,63.3,97,30
822,2,5,1,66.4,100,38
823,2,5,1,68.1,100,20
824,2,5,1,69.9,108,23
825,2,5,1,75.0,104,48
826,2,5,1,88.0,100,41
827,2,5,1,92.8,104,33
828,2,5,1,95.0,100,37
829,2,5,1,98.0,102,22
830,2,5,1,104.5,104,26
831,2,5,1,112.3,104,31
832,2,5,1,129.2,104,33
833,2,5,1,138.9,104,33
834,2,5,1,146.5,104,31
835,2,5,1,157.2,108,36
836,2,5,1,162.1,109,32
837,2,5,1,166.4,111,35
838,2,5,1,169.9,108,31
839,2,5,1,177.4,111,18
840,2,5,1,180.2,111,25
841,2,5,1,183.9,108,28
842,2,5,1,190.6,106,38
843,2,5,1,196.0,111,32
844,2,5,1,201.1,108,26
845,2,5,1,208.9,108,31
846,2,5,1,215.6,111,24
847,2,5,1,224.9,111,27
848,2,5,1,232.2,108,30
849,2,5,1,239.4,111,23
850,2,5,1,242.5,111,19
851,2,5,1,247.2,106,14
852,2,5,1,251.4,111,20
853,2,5,1,260.3,108,17
854,2,5,1,267.4,108,24
855,2,5,1,271.4,104,21
856,2,5,1,282.7,104,26
857,2,5,1,286.6,113,26
858,2,5,1,293.0,115,22
859,2,5,1,301.9,97,21
860,2,5,1,308.3,111,27
861,2,5,1,312.6,102,38
862,2,5,1,318.5,100,31
863,2,5,1,322.7,108,33
864,2,5,1,325.2,108,21
865,2,5,1,328.6,108,22
866,2,5,1,336.6,111,29
867,2,5,1,339.8,109,40
868,2,5,1,346.0,108,44
869,2,5,1,352.5,97,51
870,2,5,1,356.1,86,49
871,2,5,1,359.0,100,41
