,時間,里程,方向,5_車種,31_車種,32_車種,41_車種,42_車種,5_交通量,31_交通量,32_交通量,41_交通量,42_交通量,5_車速,31_車速,32_車速,41_車速,42_車速
15904,91,269.4,1,5,31,32,41,42,22,103,52,1,36,5,5,5,5,5
15905,91,277.05,1,5,31,32,41,42,13,61,33,0,30,5,5,5,0,5
15906,91,284.65,1,5,31,32,41,42,16,74,35,0,39,5,5,5,0,5
15907,91,289.8,1,5,31,32,41,42,12,73,36,0,41,5,5,5,0,5
15908,91,297.45,1,5,31,32,41,42,28,147,49,2,35,5,5,5,5,5
15909,91,305.1,1,5,31,32,41,42,31,174,61,1,41,4,5,5,5,4
15910,91,310.45,1,5,31,32,41,42,22,152,61,1,25,5,5,5,5,5
15911,91,315.55,1,5,31,32,41,42,26,133,47,1,19,5,5,5,5,5
15912,91,320.6,1,5,31,32,41,42,34,166,74,2,21,5,5,5,5,5
15913,91,323.95,1,5,31,32,41,42,38,204,75,3,41,5,5,5,5,5
15914,91,326.9,1,5,31,32,41,42,23,160,65,0,28,5,5,5,0,5
15915,91,332.6,1,5,31,32,41,42,20,178,63,1,33,4,4,4,5,4
15916,91,338.2,1,5,31,32,41,42,20,233,70,2,28,5,5,5,5,5
15917,91,342.9,1,5,31,32,41,42,23,190,72,1,18,5,5,5,5,5
15918,91,349.75,1,5,31,32,41,42,31,172,63,4,20,4,5,5,5,5
15919,91,354.8,1,5,31,32,41,42,28,147,55,1,17,5,5,5,5,5
15920,91,357.55,1,5,31,32,41,42,27,156,51,1,20,5,5,5,4,5
15921,91,361.5,1,5,31,32,41,42,19,205,67,1,19,5,5,5,5,5
15922,91,365.8,1,5,31,32,41,42,36,259,94,4,33,5,5,5,5,5
15923,91,368.1,1,5,31,32,41,42,39,255,86,3,32,4,4,5,4,4
15924,91,371.1,1,5,31,32,41,42,15,15,9,0,0,4,5,5,0,0
15925,92,1.1,0,5,31,32,41,42,0,70,21,3,2,0,5,5,5,5
15926,92,2.3,0,5,31,32,41,42,1,97,24,4,2,3,5,5,5,5
15927,92,4.5,0,5,31,32,41,42,2,115,30,6,3,5,5,5,5,5
15928,92,8.0,0,5,31,32,41,42,6,165,40,9,4,4,4,4,4,3
15929,92,12.3,0,5,31,32,41,42,3,73,17,2,2,5,5,5,5,5
15930,92,13.65,0,5,31,32,41,42,0,25,12,2,0,0,5,5,5,0
15931,92,15.1,0,5,31,32,41,42,13,170,40,6,7,4,4,4,4,4
15932,92,18.4,0,5,31,32,41,42,15,138,26,3,5,4,4,4,4,4
15933,92,18.7,0,5,31,32,41,42,0,49,21,1,0,0,5,5,4,0
15934,92,20.4,0,5,31,32,41,42,0,202,52,5,0,0,2,2,4,0
15935,92,22.3,0,5,31,32,41,42,18,140,48,4,12,4,4,4,4,4
15936,92,23.95,0,5,31,32,41,42,0,283,71,5,0,0,3,3,3,0
15937,92,24.45,0,5,31,32,41,42,18,306,88,4,13,2,2,2,2,2
15938,92,27.45,0,5,31,32,41,42,22,243,55,9,11,2,2,2,2,2
15939,92,30.2,0,5,31,32,41,42,0,125,33,1,0,0,3,3,3,0
15940,92,30.55,0,5,31,32,41,42,0,172,35,7,0,0,4,4,3,0
15941,92,31.65,0,5,31,32,41,42,7,195,46,18,7,5,5,5,5,5
15942,92,35.8,0,5,31,32,41,42,12,392,106,19,16,4,4,4,3,4
15943,92,39.0,0,5,31,32,41,42,0,129,28,0,0,0,5,5,0,0
15944,92,39.35,0,5,31,32,41,42,0,136,25,6,0,0,4,4,4,0
15945,92,39.45,0,5,31,32,41,42,3,232,59,10,13,2,2,2,2,2
15946,92,44.0,0,5,31,32,41,42,6,214,50,12,10,2,2,2,2,2
15947,92,47.95,0,5,31,32,41,42,12,171,53,1,18,2,2,2,2,2
15948,92,50.15,0,5,31,32,41,42,14,173,51,6,15,5,5,5,5,5
15949,92,51.3,0,5,31,32,41,42,0,126,45,6,0,0,5,5,5,0
15950,92,52.15,0,5,31,32,41,42,14,225,63,2,12,4,5,4,4,4
15951,92,54.45,0,5,31,32,41,42,20,306,80,2,24,3,3,3,3,3
15952,92,55.7,0,5,31,32,41,42,1,22,3,2,4,0,2,0,1,2
15953,92,57.05,0,5,31,32,41,42,17,156,46,3,22,4,5,4,4,4
15954,92,59.35,0,5,31,32,41,42,0,74,11,4,0,0,5,5,5,0
15955,92,59.6,0,5,31,32,41,42,0,84,21,0,0,0,4,4,0,0
15956,92,60.6,0,5,31,32,41,42,0,54,21,0,0,0,3,3,0,0
15957,92,60.85,0,5,31,32,41,42,16,153,40,0,19,3,3,3,0,3
15958,92,64.85,0,5,31,32,41,42,11,141,39,3,20,4,4,4,4,4
15959,92,67.25,0,5,31,32,41,42,11,171,52,2,36,5,5,5,4,5
15960,92,67.9,0,5,31,32,41,42,0,109,21,5,0,0,5,5,5,0
15961,92,69.0,0,5,31,32,41,42,11,52,23,1,27,5,5,5,5,5
15962,92,72.45,0,5,31,32,41,42,9,91,33,1,35,5,5,5,5,5
15963,92,81.5,0,5,31,32,41,42,15,123,42,2,15,5,5,5,5,5
15964,92,90.4,0,5,31,32,41,42,7,188,50,6,21,4,5,4,4,4
15965,92,94.2,0,5,31,32,41,42,19,146,52,2,23,4,5,5,4,4
15966,92,96.75,0,5,31,32,41,42,17,146,58,2,20,4,5,5,4,4
15967,92,101.2,0,5,31,32,41,42,8,247,46,6,18,4,4,4,4,4
15968,92,108.4,0,5,31,32,41,42,5,96,41,2,16,5,5,5,5,5
15969,92,120.75,0,5,31,32,41,42,7,103,46,5,17,4,5,5,5,4
15970,92,134.05,0,5,31,32,41,42,7,92,39,5,10,5,5,5,5,5
15971,92,142.7,0,5,31,32,41,42,6,83,36,3,10,5,5,5,5,5
15972,92,151.85,0,5,31,32,41,42,2,105,38,5,12,4,5,5,5,4
15973,92,159.65,0,5,31,32,41,42,7,139,43,3,15,5,5,5,5,5
15974,92,164.25,0,5,31,32,41,42,2,175,45,4,13,3,3,3,3,3
15975,92,168.15,0,5,31,32,41,42,6,264,70,5,17,4,4,4,4,4
15976,92,173.65,0,5,31,32,41,42,5,249,72,6,15,4,5,5,5,4
15977,92,178.8,0,5,31,32,41,42,6,151,48,1,17,5,5,5,5,5
15978,92,182.05,0,5,31,32,41,42,5,157,59,2,15,3,4,4,4,3
15979,92,187.25,0,5,31,32,41,42,8,152,52,4,9,4,5,5,5,4
15980,92,193.3,0,5,31,32,41,42,10,228,73,4,10,5,5,5,5,5
15981,92,198.55,0,5,31,32,41,42,31,208,73,5,36,5,5,5,5,5
15982,92,205.0,0,5,31,32,41,42,19,169,51,2,18,5,5,5,5,5
15983,92,212.25,0,5,31,32,41,42,24,134,63,6,24,5,5,5,5,5
15984,92,220.25,0,5,31,32,41,42,32,74,48,4,41,5,5,5,5,5
15985,92,228.55,0,5,31,32,41,42,22,80,45,2,19,5,5,5,3,5
15986,92,235.8,0,5,31,32,41,42,30,93,38,5,16,5,5,5,5,5
15987,92,240.95,0,5,31,32,41,42,19,96,47,3,29,5,5,5,5,5
15988,92,244.85,0,5,31,32,41,42,28,78,41,0,31,5,5,5,0,5
15989,92,249.3,0,5,31,32,41,42,27,93,33,0,25,5,5,5,0,5
15990,92,255.85,0,5,31,32,41,42,25,102,30,0,18,5,5,5,0,5
15991,92,263.85,0,5,31,32,41,42,20,76,31,3,20,5,5,5,5,5
15992,92,269.4,0,5,31,32,41,42,16,95,39,5,22,5,5,5,5,5
15993,92,277.05,0,5,31,32,41,42,20,62,25,1,15,5,5,5,5,5
15994,92,284.65,0,5,31,32,41,42,26,93,33,3,19,5,5,5,5,5
15995,92,289.8,0,5,31,32,41,42,22,68,23,1,16,5,5,5,5,5
15996,92,297.45,0,5,31,32,41,42,23,121,46,2,19,5,5,5,5,5
15997,92,305.1,0,5,31,32,41,42,27,110,40,3,10,5,5,5,5,5
15998,92,310.45,0,5,31,32,41,42,30,139,53,0,22,5,5,5,0,5
15999,92,315.55,0,5,31,32,41,42,23,270,55,5,14,4,5,5,4,4
16000,92,320.6,0,5,31,32,41,42,18,327,98,2,12,4,4,4,3,4
16001,92,323.95,0,5,31,32,41,42,22,269,83,3,15,4,5,5,4,4
16002,92,326.9,0,5,31,32,41,42,18,169,62,1,12,5,5,5,5,5
16003,92,332.6,0,5,31,32,41,42,15,111,56,3,11,5,5,5,5,5
16004,92,338.2,0,5,31,32,41,42,29,154,58,6,16,5,5,5,5,5
16005,92,342.9,0,5,31,32,41,42,27,168,51,6,15,4,4,4,4,4
16006,92,349.75,0,5,31,32,41,42,36,219,75,6,22,4,4,4,4,4
16007,92,354.7,0,5,31,32,41,42,24,265,97,1,13,4,4,5,4,4
16008,92,357.45,0,5,31,32,41,42,25,236,79,2,14,4,4,4,4,4
16009,92,361.5,0,5,31,32,41,42,30,226,93,3,17,2,2,2,2,2
16010,92,365.8,0,5,31,32,41,42,32,218,100,2,24,3,3,3,3,3
16011,92,368.6,0,5,31,32,41,42,31,236,117,0,34,4,4,4,0,4
16012,92,371.6,0,5,31,32,41,42,12,10,5,0,0,4,5,5,0,0
16013,92,1.1,1,5,31,32,41,42,0,73,28,10,0,0,5,5,5,0
16014,92,2.3,1,5,31,32,41,42,0,123,43,10,0,0,5,5,5,0
16015,92,4.5,1,5,31,32,41,42,1,169,57,14,4,2,2,2,2,2
16016,92,8.0,1,5,31,32,41,42,4,170,40,12,4,1,2,2,1,1
16017,92,12.3,1,5,31,32,41,42,5,82,31,11,2,2,2,2,2,2
16018,92,13.1,1,5,31,32,41,42,0,67,21,1,1,0,3,3,3,3
16019,92,15.1,1,5,31,32,41,42,10,198,79,13,3,1,2,2,2,2
16020,92,16.85,1,5,31,32,41,42,10,148,37,5,8,3,4,4,4,3
16021,92,18.45,1,5,31,32,41,42,0,69,37,3,0,0,5,5,5,0
16022,92,21.5,1,5,31,32,41,42,23,169,43,4,6,4,4,4,4,4
16023,92,25.55,1,5,31,32,41,42,0,153,61,1,0,0,5,5,5,0
16024,92,25.6,1,5,31,32,41,42,21,237,59,9,5,5,5,5,5,4
16025,92,27.85,1,5,31,32,41,42,19,246,61,12,9,5,5,5,5,5
16026,92,31.6,1,5,31,32,41,42,8,236,72,20,8,4,4,4,4,4
16027,92,31.95,1,5,31,32,41,42,0,102,25,2,0,0,5,5,5,0
16028,92,32.2,1,5,31,32,41,42,0,91,40,2,0,0,4,4,4,0
16029,92,35.75,1,5,31,32,41,42,15,369,89,19,12,4,4,4,4,4
16030,92,39.05,1,5,31,32,41,42,0,103,37,4,0,0,5,5,4,0
16031,92,39.3,1,5,31,32,41,42,0,170,54,10,0,0,4,4,4,0
16032,92,39.45,1,5,31,32,41,42,11,153,64,6,11,2,2,2,2,2
16033,92,44.0,1,5,31,32,41,42,13,180,66,5,6,5,5,5,5,5
16034,92,47.95,1,5,31,32,41,42,14,190,63,2,10,5,5,5,5,5
16035,92,50.15,1,5,31,32,41,42,12,178,67,1,8,5,5,5,5,5
16036,92,51.3,1,5,31,32,41,42,0,130,40,12,0,0,5,5,5,0
16037,92,52.15,1,5,31,32,41,42,9,202,62,3,11,4,4,4,4,4
16038,92,53.2,1,5,31,32,41,42,0,11,2,1,1,0,1,1,1,2
16039,92,54.45,1,5,31,32,41,42,15,266,92,2,21,2,2,2,2,2
16040,92,56.75,1,5,31,32,41,42,12,198,67,0,23,2,2,2,0,2
16041,92,59.4,1,5,31,32,41,42,0,106,20,0,0,0,3,3,0,0
16042,92,59.45,1,5,31,32,41,42,0,87,33,8,0,0,4,4,4,0
16043,92,60.55,1,5,31,32,41,42,15,165,34,3,10,3,4,4,4,3
16044,92,60.6,1,5,31,32,41,42,0,66,19,2,0,0,4,4,3,0
16045,92,64.85,1,5,31,32,41,42,18,216,43,2,9,4,5,4,4,4
16046,92,67.25,1,5,31,32,41,42,19,221,48,4,14,5,5,5,5,5
16047,92,68.0,1,5,31,32,41,42,0,149,57,5,0,0,5,5,5,0
16048,92,69.0,1,5,31,32,41,42,17,125,40,2,11,5,5,5,5,4
16049,92,72.45,1,5,31,32,41,42,16,216,55,0,16,5,5,5,0,5
16050,92,81.5,1,5,31,32,41,42,13,181,52,3,10,4,4,4,4,4
16051,92,90.4,1,5,31,32,41,42,7,269,69,7,16,2,2,2,2,2
16052,92,93.9,1,5,31,32,41,42,9,122,48,4,15,4,4,5,4,4
16053,92,96.5,1,5,31,32,41,42,11,129,47,3,16,4,5,5,5,5
16054,92,101.25,1,5,31,32,41,42,6,117,41,6,6,5,5,5,5,5
16055,92,108.4,1,5,31,32,41,42,4,105,28,2,11,5,5,5,5,5
16056,92,120.75,1,5,31,32,41,42,6,99,37,7,10,5,5,5,5,5
16057,92,134.05,1,5,31,32,41,42,5,115,31,5,14,5,5,5,5,5
16058,92,142.7,1,5,31,32,41,42,5,100,30,2,16,5,5,5,5,5
16059,92,151.85,1,5,31,32,41,42,4,91,38,0,16,5,5,5,0,5
16060,92,159.65,1,5,31,32,41,42,8,77,33,2,18,5,5,5,5,5
16061,92,164.25,1,5,31,32,41,42,5,104,36,3,21,5,5,5,5,5
16062,92,168.15,1,5,31,32,41,42,11,199,75,4,14,4,4,4,4,4
16063,92,173.65,1,5,31,32,41,42,5,207,55,3,10,4,5,5,4,5
16064,92,178.8,1,5,31,32,41,42,6,127,47,0,11,5,5,5,0,5
16065,92,182.05,1,5,31,32,41,42,4,167,46,2,14,5,5,5,5,5
16066,92,187.25,1,5,31,32,41,42,3,141,36,1,16,5,5,5,5,5
16067,92,193.3,1,5,31,32,41,42,5,142,47,1,11,4,5,5,4,5
16068,92,198.55,1,5,31,32,41,42,15,181,75,2,39,5,5,5,5,5
16069,92,205.0,1,5,31,32,41,42,19,157,64,3,30,5,5,5,5,5
16070,92,212.25,1,5,31,32,41,42,13,136,59,1,35,5,5,5,5,5
16071,92,220.25,1,5,31,32,41,42,22,124,57,1,25,5,5,5,4,5
16072,92,228.55,1,5,31,32,41,42,25,132,66,1,41,5,5,5,5,5
16073,92,235.8,1,5,31,32,41,42,15,129,55,5,27,5,5,5,5,5
16074,92,240.95,1,5,31,32,41,42,15,120,53,7,33,5,5,5,5,5
16075,92,244.85,1,5,31,32,41,42,15,84,49,2,39,5,5,5,5,5
16076,92,249.3,1,5,31,32,41,42,21,102,54,2,37,5,5,5,5,5
16077,92,255.85,1,5,31,32,41,42,19,105,32,1,32,5,5,5,5,5
16078,92,263.85,1,5,31,32,41,42,23,100,39,0,33,5,5,5,0,5
16079,92,269.4,1,5,31,32,41,42,25,110,44,2,37,5,5,5,4,5
16080,92,277.05,1,5,31,32,41,42,15,60,29,1,19,5,5,5,5,5
16081,92,284.65,1,5,31,32,41,42,17,83,42,0,29,5,5,5,0,5
16082,92,289.8,1,5,31,32,41,42,7,61,34,0,28,5,5,5,0,5
16083,92,297.45,1,5,31,32,41,42,17,132,42,0,34,5,5,5,0,5
16084,92,305.1,1,5,31,32,41,42,29,138,53,1,36,5,5,5,5,5
16085,92,310.45,1,5,31,32,41,42,33,178,65,3,40,5,5,5,5,5
16086,92,315.55,1,5,31,32,41,42,18,160,53,1,18,4,5,5,4,5
16087,92,320.6,1,5,31,32,41,42,24,168,66,0,25,5,5,5,0,5
16088,92,323.95,1,5,31,32,41,42,28,205,72,0,26,5,5,5,0,5
16089,92,326.9,1,5,31,32,41,42,45,154,57,2,20,5,5,5,5,5
16090,92,332.6,1,5,31,32,41,42,12,177,65,2,31,4,4,4,4,4
16091,92,338.2,1,5,31,32,41,42,23,286,95,2,33,4,5,5,5,4
16092,92,342.9,1,5,31,32,41,42,17,160,62,2,25,5,5,5,5,5
16093,92,349.75,1,5,31,32,41,42,24,193,74,2,27,4,5,5,5,4
16094,92,354.8,1,5,31,32,41,42,21,181,70,4,17,4,5,5,5,5
16095,92,357.55,1,5,31,32,41,42,20,182,72,5,10,5,5,5,5,5
16096,92,361.5,1,5,31,32,41,42,25,202,79,0,17,5,5,5,0,5
16097,92,365.8,1,5,31,32,41,42,30,241,79,1,23,5,5,5,5,5
16098,92,368.1,1,5,31,32,41,42,29,237,86,2,22,5,5,5,4,5
16099,92,371.1,1,5,31,32,41,42,8,60,9,0,3,4,4,4,0,4
16100,93,1.1,0,5,31,32,41,42,0,68,10,4,0,0,5,4,5,0
16101,93,2.3,0,5,31,32,41,42,1,93,18,3,2,4,5,5,5,5
16102,93,4.5,0,5,31,32,41,42,3,96,23,4,5,4,5,5,5,4
16103,93,8.0,0,5,31,32,41,42,3,125,36,3,3,1,5,5,5,4
16104,93,12.3,0,5,31,32,41,42,9,66,22,5,2,5,5,5,5,5
16105,93,13.65,0,5,31,32,41,42,0,30,8,2,0,0,5,5,5,0
16106,93,15.1,0,5,31,32,41,42,14,164,29,10,11,4,4,4,4,4
16107,93,18.4,0,5,31,32,41,42,14,130,34,5,10,4,4,4,4,4
16108,93,18.7,0,5,31,32,41,42,0,61,29,3,0,0,5,5,5,0
16109,93,20.4,0,5,31,32,41,42,0,203,57,3,0,0,2,3,3,0
16110,93,22.3,0,5,31,32,41,42,12,160,58,6,5,4,4,4,4,4
16111,93,23.95,0,5,31,32,41,42,0,290,75,5,0,0,3,3,3,0
16112,93,24.45,0,5,31,32,41,42,20,278,72,5,10,2,2,2,2,2
16113,93,27.45,0,5,31,32,41,42,17,199,54,15,12,2,2,2,2,2
16114,93,30.2,0,5,31,32,41,42,0,121,23,0,0,0,3,3,0,0
16115,93,30.55,0,5,31,32,41,42,0,175,49,4,0,0,3,3,3,0
16116,93,31.65,0,5,31,32,41,42,9,212,47,19,9,5,5,5,4,4
16117,93,35.8,0,5,31,32,41,42,7,440,102,25,20,3,4,4,3,3
16118,93,39.0,0,5,31,32,41,42,0,114,33,1,0,0,5,5,5,0
16119,93,39.35,0,5,31,32,41,42,0,110,40,2,0,0,4,4,4,0
16120,93,39.45,0,5,31,32,41,42,7,236,61,14,9,2,2,2,2,2
16121,93,44.0,0,5,31,32,41,42,9,201,45,5,8,2,2,2,2,2
16122,93,47.95,0,5,31,32,41,42,14,184,53,5,14,2,2,2,2,2
16123,93,50.15,0,5,31,32,41,42,11,171,49,2,19,5,5,5,5,5
16124,93,51.3,0,5,31,32,41,42,0,154,40,1,0,0,5,5,5,0
16125,93,52.15,0,5,31,32,41,42,16,222,48,3,23,4,5,5,4,4
16126,93,54.45,0,5,31,32,41,42,15,312,71,1,26,3,4,4,3,3
16127,93,55.7,0,5,31,32,41,42,0,18,4,0,2,0,2,2,0,2
16128,93,57.05,0,5,31,32,41,42,13,176,45,1,20,4,4,4,4,4
16129,93,59.35,0,5,31,32,41,42,0,53,10,5,0,0,5,5,5,0
16130,93,59.6,0,5,31,32,41,42,0,78,23,2,0,0,3,4,3,0
16131,93,60.6,0,5,31,32,41,42,0,35,9,0,0,0,3,3,0,0
16132,93,60.85,0,5,31,32,41,42,12,143,44,0,24,2,2,2,0,2
16133,93,64.85,0,5,31,32,41,42,11,138,46,2,24,4,4,4,4,4
16134,93,67.25,0,5,31,32,41,42,13,156,48,2,24,4,5,5,4,5
16135,93,67.9,0,5,31,32,41,42,0,110,27,7,0,0,5,5,5,0
16136,93,69.0,0,5,31,32,41,42,16,47,19,0,18,4,5,5,0,5
16137,93,72.45,0,5,31,32,41,42,21,82,27,0,22,5,5,5,0,5
16138,93,81.5,0,5,31,32,41,42,11,148,39,6,16,5,5,5,5,5
16139,93,90.4,0,5,31,32,41,42,19,197,56,5,16,4,4,4,4,4
16140,93,94.2,0,5,31,32,41,42,8,144,52,5,22,5,5,5,4,4
16141,93,96.75,0,5,31,32,41,42,9,139,54,5,18,4,5,5,5,5
16142,93,101.2,0,5,31,32,41,42,2,252,67,3,18,4,5,5,4,5
16143,93,108.4,0,5,31,32,41,42,7,113,53,5,18,5,5,5,5,5
16144,93,120.75,0,5,31,32,41,42,12,110,42,3,27,5,5,5,5,4
16145,93,134.05,0,5,31,32,41,42,6,79,28,1,9,5,5,5,5,5
16146,93,142.7,0,5,31,32,41,42,2,85,47,5,11,5,5,5,5,5
16147,93,151.85,0,5,31,32,41,42,13,113,46,0,8,4,5,5,0,4
16148,93,159.65,0,5,31,32,41,42,5,111,51,4,17,4,5,5,5,4
16149,93,164.25,0,5,31,32,41,42,7,171,47,6,15,3,3,3,3,3
16150,93,168.15,0,5,31,32,41,42,7,273,79,7,8,3,4,4,4,3
16151,93,173.65,0,5,31,32,41,42,7,227,58,3,13,4,5,5,5,5
16152,93,178.8,0,5,31,32,41,42,6,142,49,4,14,5,5,5,1,5
16153,93,182.05,0,5,31,32,41,42,6,165,49,3,11,3,4,4,3,3
16154,93,187.25,0,5,31,32,41,42,6,146,55,1,10,3,4,4,3,3
16155,93,193.3,0,5,31,32,41,42,9,259,76,5,20,4,5,5,5,4
16156,93,198.55,0,5,31,32,41,42,22,171,83,2,21,5,5,5,5,5
16157,93,205.0,0,5,31,32,41,42,21,169,72,6,26,5,5,5,5,5
16158,93,212.25,0,5,31,32,41,42,30,131,70,1,36,5,5,5,5,5
16159,93,220.25,0,5,31,32,41,42,24,83,44,2,33,5,5,5,5,4
16160,93,228.55,0,5,31,32,41,42,32,72,38,3,15,5,5,5,5,5
16161,93,235.8,0,5,31,32,41,42,21,88,44,1,31,5,5,5,4,5
16162,93,240.95,0,5,31,32,41,42,26,92,36,1,18,5,5,5,5,5
16163,93,244.85,0,5,31,32,41,42,21,87,29,0,18,5,5,5,0,5
16164,93,249.3,0,5,31,32,41,42,24,115,41,1,19,5,5,5,5,5
16165,93,255.85,0,5,31,32,41,42,18,112,34,4,21,5,5,5,5,5
16166,93,263.85,0,5,31,32,41,42,15,75,41,5,16,5,5,5,5,5
16167,93,269.4,0,5,31,32,41,42,27,105,47,3,20,5,5,5,5,5
16168,93,277.05,0,5,31,32,41,42,22,73,29,3,14,5,5,5,5,5
16169,93,284.65,0,5,31,32,41,42,24,74,33,3,19,4,5,5,1,5
16170,93,289.8,0,5,31,32,41,42,18,63,31,1,13,5,5,5,2,5
16171,93,297.45,0,5,31,32,41,42,21,115,34,3,11,5,5,5,5,5
16172,93,305.1,0,5,31,32,41,42,29,114,52,0,22,5,5,5,0,5
16173,93,310.45,0,5,31,32,41,42,21,131,58,5,17,5,5,5,5,5
16174,93,315.55,0,5,31,32,41,42,14,248,85,1,14,4,5,4,4,4
16175,93,320.6,0,5,31,32,41,42,20,330,91,2,18,4,4,4,4,4
16176,93,323.95,0,5,31,32,41,42,14,227,64,2,15,4,5,5,5,5
16177,93,326.9,0,5,31,32,41,42,16,168,50,2,17,5,5,5,5,5
16178,93,332.6,0,5,31,32,41,42,21,120,34,7,15,4,5,5,5,5
16179,93,338.2,0,5,31,32,41,42,27,139,64,8,20,5,5,5,5,5
16180,93,342.9,0,5,31,32,41,42,26,157,67,7,23,4,4,4,4,4
16181,93,349.75,0,5,31,32,41,42,25,243,84,0,16,4,4,4,0,4
16182,93,354.7,0,5,31,32,41,42,26,196,85,2,16,4,5,5,5,5
16183,93,357.45,0,5,31,32,41,42,26,202,89,1,19,4,4,4,4,4
16184,93,361.5,0,5,31,32,41,42,33,224,93,3,19,2,2,2,2,2
16185,93,365.8,0,5,31,32,41,42,28,231,118,0,32,3,3,3,0,3
16186,93,368.6,0,5,31,32,41,42,45,199,106,1,14,4,4,4,4,3
16187,93,371.6,0,5,31,32,41,42,6,6,1,0,0,4,5,5,0,0
16188,93,1.1,1,5,31,32,41,42,0,71,24,9,2,0,5,5,5,5
16189,93,2.3,1,5,31,32,41,42,0,129,34,12,2,0,5,5,5,5
16190,93,4.5,1,5,31,32,41,42,0,171,52,11,1,0,2,2,2,2
16191,93,8.0,1,5,31,32,41,42,2,206,52,9,6,1,1,1,1,1
16192,93,12.3,1,5,31,32,41,42,6,94,30,9,2,2,2,2,2,2
16193,93,13.1,1,5,31,32,41,42,0,65,18,2,0,0,3,3,3,0
16194,93,15.1,1,5,31,32,41,42,9,233,64,8,7,2,2,2,2,2
16195,93,16.85,1,5,31,32,41,42,11,139,57,6,4,3,4,4,3,4
16196,93,18.45,1,5,31,32,41,42,0,84,45,3,1,0,5,5,5,4
16197,93,21.5,1,5,31,32,41,42,11,152,41,3,9,4,4,4,4,4
16198,93,25.55,1,5,31,32,41,42,0,147,59,5,1,0,5,5,5,4
16199,93,25.6,1,5,31,32,41,42,12,244,51,6,7,5,5,5,5,5
16200,93,27.85,1,5,31,32,41,42,17,269,52,20,7,5,5,5,5,5
16201,93,31.6,1,5,31,32,41,42,12,244,60,19,7,4,4,4,4,4
16202,93,31.95,1,5,31,32,41,42,0,89,33,2,0,0,5,5,5,0
16203,93,32.2,1,5,31,32,41,42,0,101,22,3,0,0,4,4,4,0
16204,93,35.75,1,5,31,32,41,42,11,325,112,16,14,4,4,4,4,4
16205,93,39.05,1,5,31,32,41,42,0,94,30,2,0,0,5,5,5,0
16206,93,39.3,1,5,31,32,41,42,0,143,69,9,0,0,4,4,4,0
16207,93,39.45,1,5,31,32,41,42,10,172,49,8,6,2,2,2,2,2
16208,93,44.0,1,5,31,32,41,42,7,148,64,7,12,5,5,5,5,5
16209,93,47.95,1,5,31,32,41,42,10,177,62,5,12,5,5,5,5,5
16210,93,50.15,1,5,31,32,41,42,8,178,61,4,13,5,5,5,5,5
16211,93,51.3,1,5,31,32,41,42,0,138,75,8,0,0,4,4,5,0
16212,93,52.15,1,5,31,32,41,42,13,218,62,4,7,3,3,3,4,3
16213,93,53.2,1,5,31,32,41,42,1,5,3,0,0,1,1,1,0,0
16214,93,54.45,1,5,31,32,41,42,16,272,87,5,15,2,2,2,2,2
16215,93,56.75,1,5,31,32,41,42,11,186,59,2,18,2,2,2,2,2
16216,93,59.4,1,5,31,32,41,42,0,88,25,0,0,0,3,3,0,0
16217,93,59.45,1,5,31,32,41,42,0,94,37,8,0,0,4,4,4,0
16218,93,60.55,1,5,31,32,41,42,10,143,48,0,26,3,4,3,0,3
16219,93,60.6,1,5,31,32,41,42,0,51,16,1,0,0,4,4,4,0
16220,93,64.85,1,5,31,32,41,42,9,189,43,1,12,4,4,4,4,4
16221,93,67.25,1,5,31,32,41,42,10,226,60,0,11,4,5,5,0,4
16222,93,68.0,1,5,31,32,41,42,0,125,35,6,1,0,5,5,5,3
16223,93,69.0,1,5,31,32,41,42,13,128,37,1,8,4,5,5,5,5
16224,93,72.45,1,5,31,32,41,42,18,188,42,3,13,5,5,5,5,5
16225,93,81.5,1,5,31,32,41,42,10,231,68,8,8,4,4,4,4,4
16226,93,90.4,1,5,31,32,41,42,16,227,69,5,20,2,2,2,2,2
16227,93,93.9,1,5,31,32,41,42,14,112,40,3,12,4,5,4,4,4
16228,93,96.5,1,5,31,32,41,42,11,112,50,3,12,4,5,5,5,5
16229,93,101.25,1,5,31,32,41,42,4,140,27,3,11,5,5,5,5,5
16230,93,108.4,1,5,31,32,41,42,7,109,36,6,9,5,5,5,5,5
16231,93,120.75,1,5,31,32,41,42,6,100,28,3,16,5,5,5,5,5
16232,93,134.05,1,5,31,32,41,42,6,95,34,4,9,5,5,5,5,5
16233,93,142.7,1,5,31,32,41,42,6,107,32,4,17,5,5,5,5,5
16234,93,151.85,1,5,31,32,41,42,4,85,25,5,14,5,5,5,5,5
16235,93,159.65,1,5,31,32,41,42,4,81,29,1,19,5,5,5,5,5
16236,93,164.25,1,5,31,32,41,42,5,111,36,0,14,5,5,5,0,5
16237,93,168.15,1,5,31,32,41,42,6,189,66,3,24,4,4,4,4,4
16238,93,173.65,1,5,31,32,41,42,7,175,77,4,16,5,5,5,5,5
16239,93,178.8,1,5,31,32,41,42,11,131,55,3,14,5,5,5,5,5
16240,93,182.05,1,5,31,32,41,42,7,163,64,1,14,5,5,5,5,5
16241,93,187.25,1,5,31,32,41,42,3,127,53,2,15,5,5,5,5,4
16242,93,193.3,1,5,31,32,41,42,3,160,47,2,17,5,5,5,5,5
