,星期,時間,方向,里程,車速,交通量
232,2,2,0,208.9,111,25
233,2,2,0,215.6,111,29
234,2,2,0,224.9,111,31
235,2,2,0,232.2,104,32
236,2,2,0,239.4,108,28
237,2,2,0,242.5,108,28
238,2,2,0,247.2,111,22
239,2,2,0,251.4,108,20
240,2,2,0,260.3,108,15
241,2,2,0,267.4,115,14
242,2,2,0,271.4,111,19
243,2,2,0,282.7,115,18
244,2,2,0,286.6,108,19
245,2,2,0,293.0,111,18
246,2,2,0,301.9,104,9
247,2,2,0,308.3,108,29
248,2,2,0,312.6,108,33
249,2,2,0,318.5,108,25
250,2,2,0,322.7,108,20
251,2,2,0,325.2,100,19
252,2,2,0,328.6,97,17
253,2,2,0,336.6,108,28
254,2,2,0,339.8,111,41
255,2,2,0,346.0,108,43
256,2,2,0,353.5,0,0
257,2,2,0,355.9,0,0
258,2,2,0,359.0,100,35
259,2,2,0,364.0,100,37
260,2,2,0,367.6,104,25
261,2,2,0,369.6,100,21
262,2,2,0,373.6,90,4
263,2,2,1,0.5,86,21
264,2,2,1,1.7,93,24
265,2,2,1,2.9,97,28
266,2,2,1,6.1,100,30
267,2,2,1,9.9,95,16
268,2,2,1,9.9,109,6
269,2,2,1,14.7,100,33
270,2,2,1,15.5,97,25
271,2,2,1,16.3,108,11
272,2,2,1,18.2,95,18
273,2,2,1,20.6,97,19
274,2,2,1,24.8,104,63
275,2,2,1,26.4,100,60
276,2,2,1,29.3,100,60
277,2,2,1,30.5,104,13
278,2,2,1,30.5,104,6
279,2,2,1,33.4,104,7
280,2,2,1,33.9,100,85
281,2,2,1,33.9,100,22
282,2,2,1,37.6,100,52
283,2,2,1,41.3,102,48
284,2,2,1,44.7,100,21
285,2,2,1,46.7,104,49
286,2,2,1,49.2,100,47
287,2,2,1,51.1,97,47
288,2,2,1,53.2,3,3
289,2,2,1,53.2,99,66
290,2,2,1,55.7,97,32
291,2,2,1,57.8,100,26
292,2,2,1,57.8,97,11
293,2,2,1,57.9,97,11
294,2,2,1,57.9,100,19
295,2,2,1,61.0,104,33
296,2,2,1,63.3,95,32
297,2,2,1,66.4,99,46
298,2,2,1,68.1,97,26
299,2,2,1,69.9,106,28
300,2,2,1,75.0,100,40
301,2,2,1,88.0,104,41
302,2,2,1,92.8,108,33
303,2,2,1,95.0,104,34
304,2,2,1,98.0,104,32
305,2,2,1,104.5,108,24
306,2,2,1,112.3,100,35
307,2,2,1,129.2,108,36
308,2,2,1,138.9,104,35
309,2,2,1,146.5,109,42
310,2,2,1,157.2,108,31
311,2,2,1,162.1,108,35
312,2,2,1,166.4,108,32
313,2,2,1,169.9,100,25
314,2,2,1,177.4,108,21
315,2,2,1,180.2,104,29
316,2,2,1,183.9,108,18
317,2,2,1,190.6,108,29
318,2,2,1,196.0,111,32
319,2,2,1,201.1,108,27
320,2,2,1,208.9,109,34
321,2,2,1,215.6,111,25
322,2,2,1,224.9,108,23
323,2,2,1,232.2,113,22
324,2,2,1,239.4,115,22
325,2,2,1,242.5,111,24
326,2,2,1,247.2,108,31
327,2,2,1,251.4,111,23
328,2,2,1,260.3,111,12
329,2,2,1,267.4,104,15
330,2,2,1,271.4,111,24
331,2,2,1,282.7,104,29
332,2,2,1,286.6,111,24
333,2,2,1,293.0,108,28
334,2,2,1,301.9,109,20
335,2,2,1,308.3,108,26
336,2,2,1,312.6,108,33
337,2,2,1,318.5,111,33
338,2,2,1,322.7,111,31
339,2,2,1,325.2,104,27
340,2,2,1,328.6,109,20
341,2,2,1,336.6,111,32
342,2,2,1,339.8,111,37
343,2,2,1,346.0,0,0
344,2,2,1,353.5,0,0
345,2,2,1,356.1,0,0
346,2,2,1,359.0,0,0
347,2,2,1,364.0,115,24
348,2,2,1,367.6,111,36
349,2,2,1,368.6,63,2
350,2,3,0,1.7,95,24
351,2,3,0,2.9,90,33
352,2,3,0,6.1,93,32
353,2,3,0,9.9,97,51
354,2,3,0,14.7,93,25
355,2,3,0,15.5,97,59
356,2,3,0,17.4,111,11
357,2,3,0,20.0,93,13
358,2,3,0,20.8,93,25
359,2,3,0,21.3,97,29
360,2,3,0,23.3,90,33
361,2,3,0,25.6,97,62
362,2,3,0,27.1,93,31
363,2,3,0,29.3,100,63
364,2,3,0,33.3,104,17
365,2,3,0,34.0,97,43
366,2,3,0,34.0,104,10
367,2,3,0,37.6,97,70
368,2,3,0,41.3,97,45
369,2,3,0,44.7,100,37
370,2,3,0,44.7,97,17
371,2,3,0,46.7,93,30
372,2,3,0,49.2,100,33
373,2,3,0,51.1,104,42
374,2,3,0,53.2,100,37
375,2,3,0,55.7,97,49
376,2,3,0,55.7,0,3
377,2,3,0,57.9,106,20
378,2,3,0,58.4,93,31
379,2,3,0,60.8,113,4
380,2,3,0,60.8,106,10
381,2,3,0,63.3,100,28
382,2,3,0,63.3,99,6
383,2,3,0,66.4,99,32
384,2,3,0,68.1,100,45
385,2,3,0,69.9,100,29
386,2,3,0,75.0,104,33
387,2,3,0,75.0,111,16
388,2,3,0,88.0,100,45
389,2,3,0,92.8,106,40
390,2,3,0,95.6,104,26
391,2,3,0,97.9,102,36
392,2,3,0,104.5,97,46
393,2,3,0,112.3,104,33
394,2,3,0,129.2,108,30
395,2,3,0,138.9,108,28
396,2,3,0,146.5,104,27
397,2,3,0,157.2,108,25
398,2,3,0,162.1,102,24
399,2,3,0,166.4,111,17
400,2,3,0,169.9,108,38
401,2,3,0,177.4,104,40
402,2,3,0,180.2,108,19
403,2,3,0,183.9,113,24
404,2,3,0,190.6,115,17
405,2,3,0,196.0,111,32
406,2,3,0,201.1,108,43
407,2,3,0,208.9,111,35
408,2,3,0,215.6,111,35
409,2,3,0,224.9,111,32
410,2,3,0,232.2,109,24
411,2,3,0,239.4,108,29
412,2,3,0,242.5,111,18
413,2,3,0,247.2,108,16
414,2,3,0,251.4,111,20
415,2,3,0,260.3,111,18
416,2,3,0,267.4,115,15
417,2,3,0,271.4,104,21
418,2,3,0,282.7,104,17
419,2,3,0,286.6,108,13
420,2,3,0,293.0,108,14
421,2,3,0,301.9,108,27
422,2,3,0,308.3,111,20
423,2,3,0,312.6,108,25
424,2,3,0,318.5,102,24
425,2,3,0,322.7,108,15
426,2,3,0,325.2,104,27
427,2,3,0,328.6,104,24
428,2,3,0,336.6,104,32
429,2,3,0,339.8,115,38
430,2,3,0,346.0,108,45
431,2,3,0,353.5,0,0
432,2,3,0,355.9,0,0
433,2,3,0,359.0,104,29
434,2,3,0,364.0,111,25
435,2,3,0,367.6,108,33
436,2,3,0,369.6,100,38
437,2,3,0,373.6,79,3
438,2,3,1,0.5,82,15
439,2,3,1,1.7,90,19
440,2,3,1,2.9,90,24
441,2,3,1,6.1,100,28
442,2,3,1,9.9,100,15
443,2,3,1,9.9,117,8
444,2,3,1,14.7,108,23
445,2,3,1,15.5,97,23
446,2,3,1,16.3,97,14
447,2,3,1,18.2,97,34
448,2,3,1,20.6,104,24
449,2,3,1,24.8,93,39
450,2,3,1,26.4,99,56
451,2,3,1,29.3,100,47
452,2,3,1,30.5,104,13
453,2,3,1,30.5,108,11
454,2,3,1,33.4,97,7
455,2,3,1,33.9,100,83
456,2,3,1,33.9,100,19
457,2,3,1,37.6,100,39
458,2,3,1,41.3,104,52
459,2,3,1,44.7,104,22
460,2,3,1,46.7,104,46
461,2,3,1,49.2,108,48
462,2,3,1,51.1,100,56
463,2,3,1,53.2,3,1
464,2,3,1,53.2,100,61
465,2,3,1,55.7,97,49
466,2,3,1,57.8,102,24
467,2,3,1,57.8,100,9
468,2,3,1,57.9,104,7
469,2,3,1,57.9,100,21
470,2,3,1,61.0,104,24
471,2,3,1,63.3,104,27
472,2,3,1,66.4,100,32
473,2,3,1,68.1,100,18
474,2,3,1,69.9,100,23
475,2,3,1,75.0,100,47
476,2,3,1,88.0,100,43
477,2,3,1,92.8,108,35
478,2,3,1,95.0,111,33
479,2,3,1,98.0,104,33
480,2,3,1,104.5,104,28
481,2,3,1,112.3,104,36
482,2,3,1,129.2,104,31
483,2,3,1,138.9,108,32
484,2,3,1,146.5,108,31
485,2,3,1,157.2,111,43
486,2,3,1,162.1,111,34
487,2,3,1,166.4,104,37
488,2,3,1,169.9,108,30
489,2,3,1,177.4,111,20
490,2,3,1,180.2,108,22
491,2,3,1,183.9,104,27
492,2,3,1,190.6,108,25
493,2,3,1,196.0,108,19
494,2,3,1,201.1,111,29
495,2,3,1,208.9,111,31
496,2,3,1,215.6,111,28
497,2,3,1,224.9,109,24
498,2,3,1,232.2,111,34
499,2,3,1,239.4,111,28
500,2,3,1,242.5,115,20
501,2,3,1,247.2,111,24
502,2,3,1,251.4,111,32
503,2,3,1,260.3,104,21
504,2,3,1,267.4,108,19
505,2,3,1,271.4,104,13
506,2,3,1,282.7,108,12
507,2,3,1,286.6,115,15
508,2,3,1,293.0,111,26
509,2,3,1,301.9,109,30
510,2,3,1,308.3,108,27
511,2,3,1,312.6,108,27
512,2,3,1,318.5,111,23
513,2,3,1,322.7,108,28
514,2,3,1,325.2,111,25
515,2,3,1,328.6,100,33
516,2,3,1,336.6,109,30
517,2,3,1,339.8,108,19
518,2,3,1,346.0,0,0
519,2,3,1,353.5,0,0
520,2,3,1,356.1,0,0
521,2,3,1,359.0,0,0
522,2,3,1,364.0,108,35
523,2,3,1,367.6,102,32
524,2,3,1,368.6,93,1
525,2,4,0,1.7,91,16
526,2,4,0,2.9,91,22
527,2,4,0,6.1,93,30
528,2,4,0,9.9,93,49
529,2,4,0,14.7,93,33
530,2,4,0,15.5,93,51
531,2,4,0,17.4,100,15
532,2,4,0,20.0,100,19
533,2,4,0,20.8,104,24
534,2,4,0,21.3,90,42
535,2,4,0,23.3,93,28
536,2,4,0,25.6,93,39
537,2,4,0,27.1,104,28
538,2,4,0,29.3,97,35
539,2,4,0,33.3,104,22
540,2,4,0,34.0,93,43
541,2,4,0,34.0,100,21
542,2,4,0,37.6,97,69
543,2,4,0,41.3,100,29
544,2,4,0,44.7,97,30
545,2,4,0,44.7,104,21
546,2,4,0,46.7,100,43
547,2,4,0,49.2,100,43
548,2,4,0,51.1,104,43
549,2,4,0,53.2,97,29
550,2,4,0,55.7,104,50
551,2,4,0,55.7,0,3
552,2,4,0,57.9,102,16
553,2,4,0,58.4,100,35
554,2,4,0,60.8,106,6
555,2,4,0,60.8,100,14
556,2,4,0,63.3,104,29
557,2,4,0,63.3,100,6
558,2,4,0,66.4,100,37
559,2,4,0,68.1,104,39
560,2,4,0,69.9,97,23
561,2,4,0,75.0,106,30
562,2,4,0,75.0,100,19
563,2,4,0,88.0,100,35
564,2,4,0,92.8,104,36
565,2,4,0,95.6,104,46
566,2,4,0,97.9,102,42
567,2,4,0,104.5,104,29
568,2,4,0,112.3,108,32
569,2,4,0,129.2,104,32
570,2,4,0,138.9,100,26
571,2,4,0,146.5,108,23
572,2,4,0,157.2,104,29
573,2,4,0,162.1,109,28
574,2,4,0,166.4,108,33
575,2,4,0,169.9,108,35
576,2,4,0,177.4,108,32
577,2,4,0,180.2,108,25
578,2,4,0,183.9,111,19
579,2,4,0,190.6,104,34
580,2,4,0,196.0,115,31
581,2,4,0,201.1,115,35
582,2,4,0,208.9,115,29
583,2,4,0,215.6,115,33
584,2,4,0,224.9,111,27
585,2,4,0,232.2,106,18
586,2,4,0,239.4,111,15
587,2,4,0,242.5,109,18
588,2,4,0,247.2,113,18
589,2,4,0,251.4,111,18
590,2,4,0,260.3,111,14
591,2,4,0,267.4,99,16
592,2,4,0,271.4,104,14
593,2,4,0,282.7,104,9
594,2,4,0,286.6,111,21
595,2,4,0,293.0,108,25
596,2,4,0,301.9,113,16
597,2,4,0,308.3,108,23
598,2,4,0,312.6,108,20
599,2,4,0,318.5,108,25
600,2,4,0,322.7,104,33
601,2,4,0,325.2,108,41
602,2,4,0,328.6,108,31
603,2,4,0,336.6,111,29
604,2,4,0,339.8,115,45
605,2,4,0,346.0,109,42
606,2,4,0,353.5,0,0
607,2,4,0,355.9,0,0
608,2,4,0,359.0,108,25
609,2,4,0,364.0,108,37
610,2,4,0,367.6,100,35
611,2,4,0,369.6,95,26
612,2,4,0,373.6,97,7
613,2,4,1,0.5,90,12
614,2,4,1,1.7,93,17
615,2,4,1,2.9,97,22
616,2,4,1,6.1,100,27
617,2,4,1,9.9,93,16
618,2,4,1,9.9,117,10
619,2,4,1,14.7,97,25
620,2,4,1,15.5,95,18
621,2,4,1,16.3,100,14
622,2,4,1,18.2,104,27
623,2,4,1,20.6,100,25
624,2,4,1,24.8,104,64
625,2,4,1,26.4,102,46
626,2,4,1,29.3,97,47
627,2,4,1,30.5,108,22
628,2,4,1,30.5,100,8
629,2,4,1,33.4,100,9
630,2,4,1,33.9,100,83
631,2,4,1,33.9,102,20
632,2,4,1,37.6,100,49
633,2,4,1,41.3,100,45
634,2,4,1,44.7,108,22
635,2,4,1,46.7,104,42
636,2,4,1,49.2,104,40
637,2,4,1,51.1,100,55
638,2,4,1,53.2,5,8
639,2,4,1,53.2,97,75
640,2,4,1,55.7,100,44
641,2,4,1,57.8,97,33
642,2,4,1,57.8,97,11
643,2,4,1,57.9,97,15
644,2,4,1,57.9,100,21
645,2,4,1,61.0,104,25
646,2,4,1,63.3,93,34
647,2,4,1,66.4,100,35
648,2,4,1,68.1,97,18
649,2,4,1,69.9,111,23
650,2,4,1,75.0,104,47
651,2,4,1,88.0,104,49
652,2,4,1,92.8,104,29
653,2,4,1,95.0,102,30
654,2,4,1,98.0,102,28
655,2,4,1,104.5,108,27
656,2,4,1,112.3,104,28
657,2,4,1,129.2,104,37
658,2,4,1,138.9,104,36
659,2,4,1,146.5,108,40
660,2,4,1,157.2,111,40
661,2,4,1,162.1,108,35
662,2,4,1,166.4,111,40
663,2,4,1,169.9,111,28
664,2,4,1,177.4,113,22
665,2,4,1,180.2,108,39
666,2,4,1,183.9,108,26
667,2,4,1,190.6,108,25
668,2,4,1,196.0,106,30
669,2,4,1,201.1,111,19
670,2,4,1,208.9,111,28
671,2,4,1,215.6,111,25
672,2,4,1,224.9,104,25
673,2,4,1,232.2,108,22
674,2,4,1,239.4,111,27
675,2,4,1,242.5,113,28
676,2,4,1,247.2,111,27
677,2,4,1,251.4,111,21
678,2,4,1,260.3,111,21
679,2,4,1,267.4,104,26
680,2,4,1,271.4,111,15
681,2,4,1,282.7,104,19
682,2,4,1,286.6,108,13
683,2,4,1,293.0,113,16
684,2,4,1,301.9,111,24
685,2,4,1,308.3,111,33
686,2,4,1,312.6,104,33
687,2,4,1,318.5,106,26
688,2,4,1,322.7,115,25
689,2,4,1,325.2,104,20
690,2,4,1,328.6,111,29
691,2,4,1,336.6,115,42
692,2,4,1,339.8,111,45
693,2,4,1,346.0,0,0
694,2,4,1,353.5,0,0
695,2,4,1,356.1,0,0
696,2,4,1,359.0,0,0
697,2,4,1,364.0,108,33
698,2,4,1,367.6,104,37
699,2,4,1,368.6,0,0
700,2,5,0,1.7,91,22
701,2,5,0,2.9,90,35
702,2,5,0,6.1,90,42
703,2,5,0,9.9,97,46
704,2,5,0,14.7,93,31
705,2,5,0,15.5,97,39
706,2,5,0,17.4,111,13
707,2,5,0,20.0,97,22
708,2,5,0,20.8,100,40
709,2,5,0,21.3,97,20
710,2,5,0,23.3,97,31
711,2,5,0,25.6,97,46
712,2,5,0,27.1,97,47
713,2,5,0,29.3,97,46
714,2,5,0,33.3,97,12
715,2,5,0,34.0,93,37
716,2,5,0,34.0,97,11
717,2,5,0,37.6,97,73
718,2,5,0,41.3,100,54
719,2,5,0,44.7,100,27
720,2,5,0,44.7,97,16
721,2,5,0,46.7,97,37
722,2,5,0,49.2,104,46
723,2,5,0,51.1,108,41
724,2,5,0,53.2,104,39
725,2,5,0,55.7,100,57
726,2,5,0,55.7,0,11
727,2,5,0,57.9,102,20
728,2,5,0,58.4,99,36
729,2,5,0,60.8,104,6
730,2,5,0,60.8,100,15
731,2,5,0,63.3,100,28
732,2,5,0,63.3,97,9
733,2,5,0,66.4,100,26
734,2,5,0,68.1,97,33
735,2,5,0,69.9,100,22
736,2,5,0,75.0,104,20
737,2,5,0,75.0,100,12
738,2,5,0,88.0,97,31
739,2,5,0,92.8,102,44
740,2,5,0,95.6,108,24
741,2,5,0,97.9,104,29
742,2,5,0,104.5,104,24
743,2,5,0,112.3,99,26
744,2,5,0,129.2,102,30
745,2,5,0,138.9,108,26
746,2,5,0,146.5,106,30
747,2,5,0,157.2,111,25
748,2,5,0,162.1,111,36
749,2,5,0,166.4,113,22
750,2,5,0,169.9,108,35
751,2,5,0,177.4,104,42
752,2,5,0,180.2,111,22
753,2,5,0,183.9,108,29
754,2,5,0,190.6,111,31
755,2,5,0,196.0,115,28
756,2,5,0,201.1,115,29
757,2,5,0,208.9,108,29
758,2,5,0,215.6,111,25
759,2,5,0,224.9,111,19
760,2,5,0,232.2,104,22
761,2,5,0,239.4,111,25
762,2,5,0,242.5,115,13
763,2,5,0,247.2,111,12
764,2,5,0,251.4,108,17
765,2,5,0,260.3,102,20
766,2,5,0,267.4,104,7
767,2,5,0,271.4,109,12
768,2,5,0,282.7,111,16
769,2,5,0,286.6,111,19
770,2,5,0,293.0,115,14
771,2,5,0,301.9,108,21
772,2,5,0,308.3,111,18
773,2,5,0,312.6,111,28
774,2,5,0,318.5,108,29
775,2,5,0,322.7,108,28
776,2,5,0,325.2,104,21
777,2,5,0,328.6,106,20
778,2,5,0,336.6,108,43
779,2,5,0,339.8,115,27
780,2,5,0,346.0,115,22
781,2,5,0,353.5,0,0
782,2,5,0,355.9,0,0
783,2,5,0,359.0,102,28
784,2,5,0,364.0,108,28
785,2,5,0,367.6,111,31
786,2,5,0,369.6,100,31
787,2,5,0,373.6,93,3
788,2,5,1,0.5,86,19
789,2,5,1,1.7,93,19
790,2,5,1,2.9,97,19
791,2,5,1,6.1,100,31
792,2,5,1,9.9,97,13
793,2,5,1,9.9,115,5
794,2,5,1,14.7,106,24
795,2,5,1,15.5,111,15
796,2,5,1,16.3,106,10
797,2,5,1,18.2,93,18
798,2,5,1,20.6,100,29
799,2,5,1,24.8,99,58
800,2,5,1,26.4,100,46
801,2,5,1,29.3,100,39
802,2,5,1,30.5,100,17
803,2,5,1,30.5,93,11
804,2,5,1,33.4,106,4
805,2,5,1,33.9,97,74
806,2,5,1,33.9,100,19
807,2,5,1,37.6,93,42
808,2,5,1,41.3,104,36
809,2,5,1,44.7,104,18
810,2,5,1,46.7,102,42
811,2,5,1,49.2,104,41
812,2,5,1,51.1,100,48
813,2,5,1,53.2,7,7
814,2,5,1,53.2,100,73
815,2,5,1,55.7,104,37
816,2,5,1,57.8,104,34
817,2,5,1,57.8,99,10
818,2,5,1,57.9,102,12
819,2,5,1,57.9,99,14
820,2,5,1,61.0,104,25
821,2,5,1,63.3,104,42
822,2,5,1,66.4,100,46
823,2,5,1,68.1,93,19
824,2,5,1,69.9,100,17
825,2,5,1,75.0,100,35
826,2,5,1,88.0,100,37
827,2,5,1,92.8,100,35
828,2,5,1,95.0,102,36
829,2,5,1,98.0,104,34
830,2,5,1,104.5,104,25
831,2,5,1,112.3,104,30
832,2,5,1,129.2,104,27
833,2,5,1,138.9,104,36
834,2,5,1,146.5,106,28
835,2,5,1,157.2,108,32
836,2,5,1,162.1,109,32
837,2,5,1,166.4,106,32
838,2,5,1,169.9,111,31
839,2,5,1,177.4,115,24
840,2,5,1,180.2,111,34
841,2,5,1,183.9,104,34
842,2,5,1,190.6,111,26
843,2,5,1,196.0,108,32
844,2,5,1,201.1,108,26
845,2,5,1,208.9,108,25
846,2,5,1,215.6,111,31
847,2,5,1,224.9,109,30
848,2,5,1,232.2,108,28
849,2,5,1,239.4,108,19
850,2,5,1,242.5,111,17
851,2,5,1,247.2,108,25
852,2,5,1,251.4,111,28
853,2,5,1,260.3,111,22
854,2,5,1,267.4,111,24
855,2,5,1,271.4,111,20
856,2,5,1,282.7,108,17
857,2,5,1,286.6,111,22
858,2,5,1,293.0,108,16
859,2,5,1,301.9,111,14
860,2,5,1,308.3,111,26
861,2,5,1,312.6,108,30
862,2,5,1,318.5,104,34
863,2,5,1,322.7,108,33
864,2,5,1,325.2,108,24
865,2,5,1,328.6,99,28
866,2,5,1,336.6,111,37
867,2,5,1,339.8,115,34
868,2,5,1,346.0,0,0
869,2,5,1,353.5,0,0
870,2,5,1,356.1,0,0
871,2,5,1,359.0,0,0
